240849_at,1556314_a_at,233846_at,1554154_at,233443_at,242306_at,235775_at,224370_s_at,238023_at,230291_s_at,1555548_at,223168_at,224066_s_at,232421_at,202063_s_at,1560303_at,244630_at,1553600_at,228878_s_at,237643_at,204059_s_at,1558154_at,244268_x_at,1567237_at,244070_at,235072_s_at,242366_at,1555979_at,238821_at,228933_at,221948_s_at,1569362_at,236933_at,215137_at,217593_at,226573_at,1557322_at,217462_at,208138_at,224133_at,224810_s_at,201181_at,221954_at,211171_s_at,1566690_at,1563946_at,217413_s_at,239843_at,212848_s_at,233447_at,206827_s_at,207289_at,236040_at,219355_at,237707_at,219495_s_at,239657_x_at,209159_s_at,244626_at,209811_at,202056_at,237696_at,51158_at,227196_at,1552734_at,225366_at,1567590_at,208819_at,241458_at,226607_at,201489_at,232189_at,229562_at,1561928_s_at,243283_at,235889_at,230300_at,1566577_at,208878_s_at,219461_at,1555962_at,237851_at,234373_x_at,228405_at,225363_at,234271_at,242180_at,205486_at,237464_at,242767_at,1553235_at,221676_s_at,236849_at,238245_at,204633_s_at,218979_at,232076_at,241361_at,232674_at,233835_at,236195_x_at,1553640_at,242980_at,1563327_a_at,231541_s_at,204689_at,211551_at,216338_s_at,212864_at,207004_at,217142_at,220778_x_at,212342_at,228949_at,212799_at,228757_at,234110_at,207084_at,225915_at,234972_at,244494_at,233871_at,227728_at,233439_at,215372_x_at,215507_x_at,236887_at,230978_at,1556228_a_at,227618_at,230100_x_at,219842_at,210310_s_at,233812_at,239135_at,212839_s_at,211445_x_at,226115_at,225024_at,227738_s_at,220615_s_at,238035_at,230855_at,244779_at,223888_s_at,204108_at,201056_at,1564876_s_at,241556_at,224975_at,235934_at,241817_at,1555687_a_at,1555888_at,209475_at,201773_at,208901_s_at,230514_s_at,211500_at,213345_at,1561631_at,204055_s_at,228415_at,238476_at,235825_at,222020_s_at,227476_at,210341_at,233381_at,226512_at,242847_at,229482_at,213222_at,206342_x_at,209001_s_at,236577_at,232829_at,216888_at,203769_s_at,221408_x_at,1567068_at,202254_at,204648_at,225013_at,1558937_s_at,225880_at,216794_at,203080_s_at,1565306_a_at,202266_at,221840_at,244667_at,215636_at,241143_at,217597_x_at,222498_at,244160_at,228412_at,208070_s_at,243009_at,Class
40.5874,23.6252,28.1981,26.6223,47.6245,14.9506,9.39179,4.87403,13.2713,6.17059,33.2344,191.555,17.6475,11.5234,26.1066,9.46351,28.6314,28.3891,28.1806,24.5466,10.8546,46.7239,167.096,14.4447,14.8557,441.231,366.129,17.4594,13.1604,66.745,40.1722,9.10328,42.6394,64.6406,31.96,40.0095,17.3572,23.6968,39.7029,43.47,2551,221.218,204.201,14.0963,49.0084,66.5546,56.2668,190.906,50.0412,8.51202,42.8929,66.3586,31.0223,31.3248,15.4656,55.5407,66.449,15.8522,9.95157,62.1404,281.001,13.8765,17.535,8.7238,12.0738,96.6254,11.5939,1030.19,53.4658,125.877,1172.12,28.6934,54.4841,26.66,13.9628,20.7068,56.0044,23.7131,372.282,14.8486,46.9066,43.7535,48.3469,113.656,4003.68,21.7409,26.2807,148.405,48.8185,13.5209,25.9337,964.55,30.2186,44.3394,672.968,214.272,99.7714,26.6449,25.2677,13.1048,53.4097,16.0501,7.14144,14.8604,32.0198,212.659,14.502,454.207,455.873,89.928,149.115,71.998,66.8954,362.024,390.579,69.4828,6.21841,12.1092,41.8223,130.38,15.8885,10.6255,315.558,31.228,105.058,47.6118,20.455,16.7318,208.287,409.265,142.389,11.9473,13.537,56.0939,1452.97,10.2036,1235.33,134.045,153.093,132.308,283.554,459.553,40.8519,52.1297,23.9173,242.728,124.593,30.8496,47.5834,24.7837,44.1869,149.711,19.3693,348.389,424.507,483.203,884.288,15.8754,82.4057,46.1335,5.87575,79.3267,362.086,307.179,19.263,13.218,320.4,13.9257,59.8037,111.475,70.1044,17.3929,84.0705,884.897,1192.5,8.94771,134.148,57.3035,45.3096,23.4986,18.5522,95.5348,75.6841,15.0278,30.2661,133.327,24.0776,759.907,16.666,1345.81,1615.39,41.8223,13.6728,30.9775,61.3093,125.284,43.9602,153.252,260.015,14.0637,Control
49.9113,32.4074,28.896,29.6124,42.9266,12.5508,9.77004,5.34803,13.3776,6.25845,27.4353,348.972,16.7149,15.0383,29.1874,7.32349,29.1707,37.0052,34.9574,34.4154,16.7135,40.9561,168.967,13.0701,17.9237,655.658,511.599,22.4689,14.8696,103.588,37.3343,8.77178,36.6848,53.9545,27.4202,56.3378,19.9448,29.862,38.2966,41.3401,2888.09,326.915,317.962,12.5176,53.5448,52.5508,61.2408,260.028,58.1301,12.6491,56.0367,70.6301,26.0353,39.3791,10.8208,72.1153,56.3247,14.6943,8.94268,106.721,368.571,16.8382,17.7948,10.043,13.6033,168.191,13.0509,1463.4,57.5526,176.917,913.64,35.0253,55.737,28.7146,11.3287,26.894,62.9533,29.0677,443.786,12.3012,46.3405,44.0051,49.0128,103.2,4838.02,25.8141,31.3669,177.206,42.284,12.0246,24.2271,1004.08,30.6784,34.1076,639.637,298.693,77.7548,35.9791,32.3322,19.9614,55.6821,12.9676,8.75238,12.6874,28.4847,329.092,16.3135,511.058,444.132,92.0459,129.43,76.7012,84.1822,346.067,476.274,50.578,5.80705,15.1538,52.4372,153.808,17.5433,11.0639,503.496,23.6864,103.522,45.4128,24.5236,16.7705,192.36,536.95,197.58,20.1864,18.1233,55.9567,2148.52,13.3791,1248.85,152.605,162.378,130.134,375.259,581.03,40.522,69.9355,23.3704,299.18,126.315,33.6092,50.9128,32.2986,36.6058,178.622,13.6605,501.399,667.978,777.701,1106.4,21.3611,90.6512,48.389,6.2181,56.5253,344.34,545.306,17.5529,13.9766,383.871,14.0318,58.0259,134.088,79.981,20.4373,141.464,890.483,1376.23,7.617,279.282,50.1428,64.6915,25.8284,20.1188,131.157,97.5138,18.8362,13.9342,213.242,20.6273,1094.11,14.9023,1735.69,1633.87,44.1005,10.6959,33.1145,88.6434,182.812,37.6602,368.737,374.797,21.9329,Control
73.04,32.6809,36.5278,24.9042,60.774,12.6315,11.8377,5.2304,16.8443,6.86336,30.2818,311.518,18.786,18.4536,25.1211,8.27557,38.6521,30.9903,47.9616,54.1399,13.6844,31.4046,163.716,14.1828,18.6172,459.364,475.658,20.3623,16.9855,76.0619,37.0162,6.00516,39.7441,68.7679,40.015,50.8948,22.4248,26.2159,49.7494,53.1565,2322.8,195.692,287.485,16.3672,59.4583,55.3147,68.1539,189.644,64.0732,12.3242,64.2969,96.5266,31.3663,24.564,10.9762,53.6383,92.3419,19.1695,9.34557,78.2333,263.932,13.9935,22.2921,11.3731,10.3876,153.382,12.172,1516.45,49.9861,140.103,994.43,34.0089,71.8085,28.0789,11.1258,24.313,32.743,42.3241,372.359,17.098,60.0941,62.4808,62.3742,126.784,4003.18,46.7197,42.8974,124.84,44.2291,13.1472,28.9735,719.984,22.8962,42.7979,429.262,255.128,102.569,46.198,28.4667,20.604,57.1,18.8055,7.53175,12.4107,34.0856,229.155,15.2229,527.186,481.599,119.463,130.317,94.9021,72.8616,340.568,426.563,50.6844,5.87301,17.7407,51.8051,149.237,22.2222,12.3054,361.293,26.669,100.115,47.5661,18.5204,22.5004,205.395,360.877,215.961,16.4885,23.3384,55.7189,1611.01,9.19312,1366.37,79.0013,126.585,196.3,301.936,503.633,48.6618,58.8596,25.0883,259.892,122.438,43.2321,48.605,30.4482,52.0014,124.562,14.1966,310.09,530.877,517.903,1029.98,17.9122,94.1769,73.9528,6.40569,16.2768,284.947,365.718,21.0486,19.6215,345.916,17.5347,57.2606,96.4765,78.2686,31.5985,100.556,894.02,1350.95,10.6352,230.361,75.122,63.6181,34.2295,29.6228,85.0164,112.117,20.5533,10.272,150.65,19.7844,569.077,20.2939,1185.33,1393.85,54.9011,12.6345,30.8602,111.164,128.52,38.9594,251.824,264.16,15.557,Control
35.52,33.5825,24.336,33.7904,37.7482,13.2347,13.2798,6.59755,14.081,6.21002,26.657,214.845,19.0334,16.4407,26.2096,8.16792,20.9036,29.1877,36.9907,29.9507,13.5024,33.9729,180.889,13.5193,18.6286,489.738,536.584,21.8228,15.5142,55.6952,39.009,9.53096,32.7473,54.7343,23.8858,33.1568,20.301,24.7532,42.7444,40.3558,2962.44,217.685,351.704,11.3674,56.9846,55.2871,59.4719,201.624,48.831,9.53033,50.963,59.8493,20.0978,38.2896,14.1749,72.3751,63.1589,13.1067,10.6302,77.9275,319.333,12.3782,20.6845,10.7516,10.8361,130.714,12.6743,1564.8,48.4074,162.479,973.943,32.881,57.9315,26.5141,10.4602,20.2627,60.8729,27.7366,427.236,14.8871,36.4747,41.0749,36.4692,96.3929,4722.78,21.8833,27.0896,210.499,36.7167,9.00462,30.3344,1050.86,28.5404,38.5665,583.691,238.764,69.907,32.7006,22.3055,14.4031,62.1253,14.2047,7.79163,14.8648,32.7992,254.17,13.7947,610.714,450.413,65.7971,116.889,66.9538,77.926,324.366,501.195,57.8574,6.59755,13.7506,53.5523,92.2882,12.6117,11.1545,378.003,24.1922,73.4786,39.8503,14.7541,13.755,236.199,462.583,146.79,15.713,18.3633,57.1452,1417.07,11.6026,1150.07,134.186,179.557,109.468,361.012,584.822,32.8373,94.3972,25.0989,258.413,116.651,32.758,46.1758,24.7485,40.6576,160.042,14.1938,373.651,463.816,607.238,987.282,12.8465,91.0133,50.4613,5.21151,20.6518,344.977,327.414,18.0676,13.396,307.597,13.4583,61.5745,107.919,79.6323,13.1009,99.2915,1041.61,1224.09,9.34087,301.377,51.303,57.4726,18.9606,19.2459,125.734,91.0788,17.8768,17.7277,173.198,26.8667,760.534,10.4104,1207.87,1489.54,31.1166,10.7274,27.0211,56.5991,163.709,30.3527,271.067,266.025,12.5421,Control
65.4704,28.6038,34.2062,31.5652,46.7089,13.325,10.4543,5.34821,16.9005,7.58937,32.9736,356.749,18.4087,14.7757,25.5913,7.90362,40.3865,39.6498,50.5501,39.4947,12.6126,41.745,179.42,14.9246,18.4775,627.514,553.122,25.3636,14.8237,55.4419,39.1046,7.83947,49.2958,60.1857,25.3745,60.8968,27.365,33.7299,47.7271,51.8995,2591.16,247.124,342.441,12.8995,61.9672,56.8729,70.6662,297.7,58.8008,9.81309,70.2073,81.4234,33.2646,22.7022,9.01405,63.9557,63.759,19.968,7.41167,84.2597,286.314,17.7855,21.1597,9.97463,10.5882,161.867,12.365,1275.37,46.9445,143.734,1029.25,36.6188,59.1712,27.5891,10.5892,22.9444,47.1241,43.3666,475.402,15.6382,51.4123,60.3301,60.8862,131.447,4354.44,43.4817,36.1367,153.959,33.401,12.5444,28.802,814.784,27.9429,49.5943,381.058,298.371,90.8303,45.2603,34.392,21.9706,66.9153,17.8638,8.64815,17.9867,29.6847,319.087,20.19,539.138,545.663,99.3729,143.945,93.1845,82.5783,472.168,422.93,55.2331,5.98067,16.7586,52.0505,120.96,24.9367,14.214,458.868,24.4105,103.351,46.5423,17.8537,23.2279,211.236,411.52,198.503,18.0558,19.2275,61.7746,1588.13,12.0331,1181.23,92.9047,148.961,161.617,355.474,538.501,49.2196,105.033,25.3496,265.274,106.902,41.0874,55.5802,35.4449,42.0201,135.444,21.8394,304.145,466.101,617.057,1031.39,23.4362,99.982,58.536,6.41135,24.7562,327.1,386.037,17.5154,18.1994,397.312,16.8811,56.2124,111.374,59.374,23.1122,114.745,903.872,1472.97,10.3857,152.08,59.6822,43.3083,31.3508,22.588,80.8143,107.491,21.5022,10.971,164.113,20.8827,688.492,19.2007,1970.2,1419.41,50.9081,12.1541,36.3564,113.384,172.031,47.1703,256.741,289.108,14.2628,Control
32.6008,41.6346,22.2666,49.31,47.954,15.2788,11.0719,5.67498,13.2807,6.01841,29.7658,246.116,15.5825,13.8517,32.8116,7.1301,19.4218,26.9473,26.0187,26.1069,15.2065,40.4821,216.596,12.8727,14.4025,568.881,515.62,17.4787,17.5106,90.5176,32.2396,9.25578,40.7648,48.1201,58.5247,36.8232,29.1471,18.3591,32.4646,36.7201,3325.86,318.374,277.006,11.742,54.0857,59.4477,48.3648,296.118,51.8551,7.47855,45.9564,50.9553,20.1967,29.4128,12.1316,79.88,52.1732,13.9487,7.99699,101.04,322.288,10.1251,18.6274,10.5194,11.9523,138.461,9.8299,1474.77,79.4845,153.703,918.904,28.2341,57.0697,32.6792,15.2366,25.8143,71.186,28.3896,385.289,13.0455,50.1137,44.1355,31.9966,93.1293,4396.74,17.6484,21.7076,200.518,55.2088,12.0072,21.3118,1142.75,36.5346,39.8161,781.894,285.977,71.753,31.3436,23.1252,16.1001,55.8966,16.2411,7.69187,13.7079,28.936,286.474,17.0709,549.299,511.94,75.7034,111.802,56.5961,81.6821,326.768,581.42,38.1265,6.03534,11.1386,69.501,101.494,16.6034,10.6941,391.856,26.1817,102.476,46.7105,37.5073,12.232,252.67,603.275,220.359,12.3968,12.0317,39.9145,2073.63,16.6396,1325.4,166.611,184.36,103.348,486.099,449.29,26.4551,66.2783,25.4154,281.273,96.446,27.2277,46.776,22.8676,28.4295,284.722,22.1713,466.529,700.28,613.288,1098.14,13.4913,91.5887,54.4918,7.10665,96.6739,290.379,417.81,20.3784,12.9074,385.738,11.8443,51.4366,129.166,81.4115,17.378,118.407,1702.02,1391.29,7.92787,210.497,42.0572,59.0385,19.4714,21.5114,151.176,76.7924,15.7513,15.3266,212.095,16.3165,831.786,10.2919,1574.94,1642.39,28.0947,15.4759,25.3963,44.4239,143.917,29.157,277.001,324.566,24.8193,Control
56.5524,25.1966,19.0152,39.8567,48.2627,11.2851,10.2903,5.69491,17.801,7.872,25.2585,297.803,10.7826,13.3785,23.7901,8.453,14.9242,34.6921,35.7025,32.2004,12.0522,38.151,204.078,12.9695,13.206,386.476,416.31,20.8448,16.9618,32.5462,30.9915,10.605,33.8742,47.5253,26.5156,37.7131,20.8785,19.7579,38.3639,30.4604,2349.31,225.61,293.368,13.6654,56.8803,62.4458,36.0001,124.372,64.2494,9.87918,64.4942,63.5944,23.0982,22.1559,15.8233,71.2165,29.8418,14.2369,7.44298,84.3829,389.827,17.115,18.5882,10.0983,10.3596,167.532,11.2943,1540.99,62.0038,156.787,828.104,29.8167,58.871,27.356,10.7493,22.1297,54.0186,21.3753,274.486,18.2334,64.2635,43.9891,31.1005,93.1788,3695.7,9.45017,22.6379,115.167,32.9111,10.1282,30.4723,677.878,25.8783,38.9188,452.529,195.597,93.7432,35.5053,25.3811,16.9071,86.1357,14.3226,8.11916,10.3429,29.7122,235.565,15.0738,555.782,476.551,82.4769,100.906,59.8374,67.5648,227.169,406.832,59.6705,6.57802,13.7468,63.2598,156.73,14.5702,9.03981,364.25,13.3739,95.9069,38.2634,19.9426,18.7883,209.504,408.13,185.03,14.1843,17.0564,57.2188,1320.59,15.0273,1057.21,94.1165,168.058,84.4569,427.613,567.523,22.9559,76.8128,31.4004,262.01,124.671,28.0552,44.0114,28.0734,47.3771,126.429,16.7122,319.598,381.515,538.385,914.639,18.04,108.813,55.7913,5.49948,18.7555,321.522,316.642,20.5236,8.523,326.186,13.6654,45.7133,109.96,76.6186,19.0814,99.6788,839.392,1193.74,8.65229,136.859,54.2307,63.0662,22.1041,14.4659,78.0605,93.7525,16.0397,12.9165,157.371,21.9255,537.98,11.7593,1411.25,1429.96,25.2327,11.7696,25.6895,49.8523,158.875,40.0993,290.883,272.091,19.059,Control
68.3758,16.2646,40.7537,28.8816,47.429,16.5353,8.89289,5.69491,19.014,8.24295,36.1776,166.282,23.3016,18.1673,21.7928,7.7118,31.5952,45.2105,51.9709,39.3389,13.9024,33.5961,142.377,19.5096,12.3748,229.617,336.563,34.5101,9.91746,52.2152,43.9413,7.78472,63.4328,81.622,46.9044,65.742,16.2741,40.4871,51.0447,72.0979,2098.18,183.646,255.219,15.1868,85.1951,69.953,96.6424,117.582,65.2255,13.3518,58.7005,94.7791,30.1787,19.8627,11.1047,53.4541,98.4534,15.3636,7.53593,68.762,232.124,19.7479,26.0095,9.28665,11.442,90.9781,13.7226,1312.26,56.6715,87.3434,711.08,33.8484,89.9346,36.3781,10.9237,19.6506,43.9264,35.167,346.714,14.2574,53.29,67.7952,50.2461,115.803,3556.72,43.7182,38.1714,142.525,32.4174,12.8001,30.5941,676.742,23.5814,46.7567,439.953,215.167,96.9339,33.7417,30.7434,26.8107,64.1623,19.6807,10.2772,19.5493,30.8346,205.615,18.5902,426.411,382.459,108.15,145.866,95.6808,72.7795,122.618,331.556,54.3997,6.94007,14.8857,35.504,119.625,19.8965,14.5176,313.863,24.9734,129.708,62.5467,18.6901,23.0901,148.019,251.907,133.581,12.9749,22.3212,70.6843,892.816,11.5023,1293.22,77.9416,146.145,187.254,222.355,344.609,59.6796,51.5391,24.2733,204.81,107.523,47.4846,57.7117,25.9858,61.0119,136.043,13.5271,363.095,454.437,353.633,747.987,23.2348,126.732,80.6691,7.19346,21.4883,286.616,311.647,17.5108,20.8982,346.116,17.8304,84.2741,106.568,68.758,28.2254,58.1176,673.933,986.306,9.05856,191.212,83.5175,46.3988,38.7072,32.0378,72.3226,114.912,23.0901,11.8582,119.844,25.5969,508.782,16.8021,649.378,933.394,59.527,13.1339,34.5572,101.047,73.8075,49.6835,216.004,201.585,10.1167,Control
62.5951,16.9745,33.0177,28.4735,44.5158,17.0595,10.6124,5.54405,12.244,7.07994,31.9951,202.5,22.3678,14.5065,23.8528,8.18905,33.4365,32.5949,37.7242,35.3642,14.4674,43.0996,160.463,15.5563,17.4478,468.063,413.137,27.3793,9.55141,71.884,46.4034,8.34158,50.5836,58.8314,49.05,53.9813,18.7645,32.1652,46.4478,53.0507,3043.91,236.923,316.183,12.5228,58.8955,67.3677,65.1513,313.091,52.4687,10.6841,57.1266,81.7372,30.1335,36.2654,9.7697,69.8076,66.7388,16.4501,9.61283,82.3402,252.295,15.5437,20.0438,8.85557,8.9074,159.101,13.0479,1470.93,56.697,113.173,971.74,37.9239,59.8027,27.6229,12.0547,27.2706,49.5598,32.5191,430.122,12.8484,61.8476,73.0035,62.26,97.3239,3941.04,35.3803,31.7561,170.49,38.2228,11.9884,24.8441,853.24,22.0758,41.6651,684.766,241.836,82.03,34.4192,27.2348,19.4078,52.9729,15.4172,8.58534,17.6521,34.217,220.65,15.3183,446.661,429.199,91.9574,165.939,87.4901,84.9525,231.142,476.633,59.8728,6.33935,14.1313,46.3033,143.946,20.3792,10.4435,376.945,35.379,102.822,55.5471,19.2958,20.2129,162.608,449.048,161.142,15.0213,16.3072,60.0825,1552.35,9.3803,1262.64,90.4813,172.156,139.721,476.4,419.156,38.5543,66.2689,23.803,264.234,105.987,33.9704,57.6337,22.1636,38.3107,153.658,20.4073,396.705,494.934,695.733,1013.25,23.087,96.6067,52.3875,5.7392,28.8981,249.769,383.768,16.4637,16.7533,341.853,14.0568,62.5842,115.72,73.5066,20.5257,74.6842,884.557,1156.34,12.4513,226.323,70.4996,46.8749,32.1388,26.2939,127.278,99.5967,18.6306,11.1226,179.281,18.0605,696.367,21.8603,1338.6,1536.13,51.4429,12.3001,28.4735,89.7129,103.188,42.4407,230.844,254.85,19.0333,Control
62.5679,13.1614,36.1959,28.0069,40.7642,14.2079,8.79399,5.55523,16.1481,6.61542,35.0334,189.357,25.3846,14.5194,23.1701,8.04628,42.1262,44.6678,48.917,40.179,8.15385,36.0446,171.989,22.8399,16.3691,383.59,390.261,27.8024,11.9956,45.8162,49.7066,6.88469,54.7241,64.7704,38.8695,59.0023,24.4755,38.8578,55.7655,57.5802,2278.17,209.526,277.944,12.8148,78.687,67.2809,80.2439,140.468,59.2869,10.2964,53.5751,101.165,31.0241,21.4789,10.7599,50.243,85.8326,23.9051,11.9636,55.2164,232.015,16.6764,20.4643,9.97179,10.3616,109.595,16.449,1211.68,45.7484,106.321,890.29,40.7601,61.9773,30.0268,11.2201,25.7843,44.7057,42.5498,362.56,17.9128,64.5474,81.1235,59.1577,144.493,3539.08,41.2777,39.2914,150.78,31.1977,13.9261,30.3924,555.722,26.7411,67.1777,407.645,201.335,85.9046,37.3854,41.7321,16.9288,69.6587,20.0207,9.77518,21.5173,37.4036,222.379,18.899,496.739,405.272,109.371,140.29,108.953,70.2071,306.252,424.191,66.867,6.37525,16.5471,40.8873,137.027,24.2288,10.8388,351.303,29.9495,127.165,50.6899,15.8736,27.6265,156.893,328.422,134.115,13.0988,18.6627,67.8182,2124.81,10.7049,1291.97,88.5827,115.395,166.057,328.806,467.821,49.6091,46.214,25.9074,206.002,96.2579,48.2144,52.345,23.0157,48.9725,120.531,15.5378,258.864,389.556,490.681,843.302,27.8787,123.998,62.5123,6.31725,15.744,250.773,347.745,17.7818,18.1016,249.372,15.6108,66.5788,106.324,52.8097,30.1298,42.9713,827.538,1443.47,10.4241,153.18,68.4762,49.7556,33.3569,34.2156,87.2425,125.249,17.9532,11.5265,120.247,27.2587,509.713,19.0775,1070.4,932.258,55.358,12.3395,41.1166,115.54,142.533,41.3062,202.193,224.4,12.3694,Control
62.5581,38.003,30.8245,40.979,39.0526,15.98,9.30977,6.36316,14.1215,6.8546,30.4661,222.513,14.5557,13.6047,28.2027,9.01573,37.3057,33.9985,44.5086,48.7538,11.8192,24.9825,150.511,14.0178,17.7912,495.736,694.335,16.0482,13.3863,71.2226,42.0262,11.5146,38.216,54.9995,30.7197,50.6064,22.2895,37.3009,41.7037,58.7988,3178.1,301.525,409.475,12.4243,60.3146,55.528,66.1424,172.409,54.0994,8.79194,54.6821,76.1933,24.3134,21.8847,20.6071,71.8951,70.4137,15.9464,8.04205,61.3748,366.191,14.3879,19.7714,10.418,17.1333,118.902,15.4986,1933.38,70.1479,173.672,1172.96,21.7168,59.5615,35.1586,18.8701,21.0119,47.3189,35.4594,292.659,14.5479,49.7631,52.8008,43.8722,122.458,5918.02,16.5684,32.799,169.357,43.0272,16.5677,29.2022,1071.23,44.0303,30.5545,607.049,159.654,96.3167,46.3409,21.9186,20.4758,54.8357,11.8192,7.19936,15.8189,41.8976,241.7,19.1401,778.503,620.677,102.914,92.7907,71.4431,74.6064,311.007,467.798,49.4213,7.20412,24.1217,49.8981,112.881,20.5006,18.2392,323.938,16.7726,90.8792,52.8545,31.8445,17.1947,274.486,726.336,157.382,12.2915,14.292,57.5303,1350.78,8.33624,1073.29,96.6737,236.178,118.017,452.297,553.795,26.546,30.5692,27.9275,314.365,134.232,38.2361,54.6658,32.2074,35.2503,192.003,14.7469,340.529,354.378,441.778,1169.45,20.1992,104.359,72.5834,8.38253,30.6235,337.564,296.592,12.539,17.1133,319.401,13.6378,70.5693,141.94,66.8106,19.3081,111.832,1367.33,1189.52,9.30977,467.344,45.1768,80.6491,25.275,24.3348,107.837,93.3372,17.8297,12.0395,120.812,25.6983,738.144,12.1904,1166.48,1729.46,34.2846,8.73623,26.2526,105.939,134.038,44.5016,316.02,207.618,8.8431,Control
46.6406,17.9521,32.6319,30.198,44.7007,14.1258,6.8433,5.72576,12.5946,5.90148,26.6025,212.427,16.5054,13.6122,20.8698,7.1932,35.5378,32.1259,53.2223,41.2768,12.3795,48.8407,147.727,13.4995,13.8242,286.065,349.752,25.3805,14.7417,44.5733,34.0192,6.90784,45.6894,56.4977,37.2097,53.0365,18.7826,38.3361,43.2141,52.1119,2158.69,199.629,257.09,13.8539,62.6215,63.8805,69.1829,165.236,66.1131,10.7249,59.2153,77.7222,28.4664,37.7535,10.413,53.991,60.8322,17.2903,8.85143,71.2828,210.597,16.6211,17.3042,9.53006,10.7547,116.274,14.9205,1510.87,39.6122,126.981,856.005,33.0262,56.1432,29.006,17.07,20.9014,44.7804,38.68,343.084,14.3399,66.0951,62.078,60.7403,115.698,3244.57,36.4552,32.6139,156.438,32.3797,13.2587,24.8904,545.415,29.2129,37.5473,448.507,231.666,82.3395,42.6831,36.9679,23.6783,62.269,13.3046,8.90372,15.1675,28.0867,171.362,16.6461,451.923,310.915,99.6917,130.695,86.2798,59.4461,95.5046,316.271,53.0869,5.34993,17.0805,53.9555,143.547,20.8745,11.683,280.101,25.5905,113.285,46.8034,23.1909,20.1522,159.951,339.628,151.001,12.5907,19.8217,61.6549,1195.17,11.2378,1378.11,77.0077,114.571,148.145,334.083,462.431,50.4577,33.8023,29.267,209.731,127.127,43.111,52.5304,25.1454,41.6872,131.962,15.3375,264.382,452.571,505.247,1062.49,19.6243,90.7215,61.032,6.58751,37.4443,265.257,372.589,18.4604,13.6022,317.161,12.897,52.4082,94.081,59.3261,23.5838,54.6591,830.632,1127.2,8.86849,248.204,51.6816,52.2562,33.0638,19.2729,91.5926,114.695,17.1025,12.8021,111.345,25.8968,594.02,14.7116,1411.44,1250.79,38.825,10.7774,37.6241,106.75,129.911,49.5079,183.338,245.789,13.1266,Control
50.2465,36.2512,28.4782,45.1169,39.7899,9.80059,13.6051,5.89635,10.5861,6.12527,24.3191,362.467,15.6786,15.3407,32.2067,8.03558,27.0446,32.3965,37.6035,25.5128,20.9024,41.4865,181.354,9.04651,20.3746,593.613,578.29,20.9962,14.855,45.2945,40.2982,8.38091,32.0647,53.6873,40.3975,46.7497,19.5743,25.2138,40.8311,35.0559,3502.16,325.611,303.776,14.3601,61.7087,56.8926,46.2436,333.296,56.4798,8.47707,59.3046,62.2539,21.6154,41.6743,11.82,70.0539,60.4646,14.286,9.08294,94.4932,344.077,12.3272,15.4507,7.19549,14.4609,253.964,11.8307,1728.46,67.6837,141.167,843.526,28.3188,56.9354,24.3382,12.2079,23.5167,65.2703,25.7391,436.366,16.6548,41.2579,58.0939,42.5585,87.8263,5816.8,21.4722,19.5278,166.552,40.0421,12.2136,23.9321,967.251,34.2748,35.6302,505.371,376.844,74.1468,35.4901,18.366,18.9263,48.4335,22.0642,8.39642,13.1406,30.8936,248.609,14.8903,431.714,516.544,59.5998,111.925,63.8583,72.9142,368.217,478.594,46.3866,6.41523,15.5873,74.0742,140.946,18.8328,9.43279,419.482,17.824,76.0905,44.6016,17.7328,15.7503,199.279,457.077,183.79,12.0985,17.0422,52.8848,1517.56,12.3795,931.019,111.764,201.834,101.384,511.39,642.942,32.9424,84.5021,33.2459,306.117,106.393,30.1785,47.6423,27.8933,34.6922,162.322,11.5863,463.752,587.241,577.47,1191.79,16.1725,87.3541,53.9955,6.14435,42.9866,230.881,349.757,17.4878,11.8142,469.964,14.4609,57.6669,132.926,79.3287,17.4115,124.381,966.457,1167.42,10.1954,352.728,44.8086,53.9623,24.1179,18.4112,103.449,79.9829,19.2813,14.8029,188.234,21.5192,767.775,18.9957,1577.52,1606.94,30.4212,13.6706,29.2466,64.922,164.652,33.5146,285.347,351.662,14.2999,Control
