240849_at,1556314_a_at,233846_at,242306_at,1554154_at,230291_s_at,238023_at,233443_at,1555548_at,224066_s_at,224370_s_at,235775_at,244630_at,228878_s_at,1553600_at,202063_s_at,223168_at,1560303_at,232421_at,244268_x_at,1567237_at,1558154_at,235072_s_at,217593_at,237643_at,221948_s_at,226573_at,215137_at,1555979_at,242366_at,236933_at,228933_at,1566690_at,208138_at,244070_at,204059_s_at,238821_at,207289_at,217413_s_at,224810_s_at,201181_at,237696_at,239657_x_at,244626_at,224133_at,217462_at,206827_s_at,236040_at,1567590_at,1569362_at,211171_s_at,1566577_at,237851_at,208819_at,225366_at,1557322_at,242180_at,221954_at,241458_at,233447_at,219461_at,1561928_s_at,209159_s_at,1555962_at,202056_at,209811_at,201489_at,239843_at,1563946_at,219355_at,208878_s_at,219495_s_at,234373_x_at,232189_at,227196_at,237707_at,234271_at,238245_at,229562_at,51158_at,207004_at,228405_at,237464_at,218979_at,204633_s_at,244494_at,1553235_at,232674_at,212848_s_at,233835_at,205486_at,242767_at,1552734_at,235889_at,234972_at,242980_at,230300_at,221676_s_at,243283_at,223888_s_at,211551_at,241361_at,217142_at,231541_s_at,228949_at,225363_at,207084_at,227618_at,1563327_a_at,1564876_s_at,212864_at,215372_x_at,208901_s_at,236849_at,236195_x_at,215507_x_at,241817_at,230514_s_at,216338_s_at,228757_at,230100_x_at,241556_at,226607_at,232076_at,204689_at,233439_at,220778_x_at,1553640_at,225013_at,235825_at,212799_at,239135_at,1561631_at,225880_at,235765_at,204108_at,233871_at,227728_at,230855_at,229482_at,235934_at,227738_s_at,211500_at,238476_at,228415_at,217597_x_at,1556228_a_at,233734_s_at,230978_at,225915_at,201056_at,201773_at,236577_at,244160_at,228412_at,229967_at,220615_s_at,238035_at,221840_at,216888_at,221408_x_at,210310_s_at,203769_s_at,234110_at,210445_at,233812_at,211445_x_at,236887_at,226115_at,238167_at,212342_at,213222_at,210341_at,202266_at,1555888_at,237234_at,1555687_a_at,202254_at,203080_s_at,219292_at,203232_s_at,209001_s_at,215636_at,236193_at,233381_at,206342_x_at,241771_at,216398_at,225024_at,222498_at,212839_s_at,1558588_at,241143_at,202822_at,217195_at,244779_at,222020_s_at,201315_x_at,1567068_at,244667_at,Class
40.5874,23.6252,28.1981,14.9506,26.6223,6.17059,13.2713,47.6245,33.2344,17.6475,4.87403,9.39179,28.6314,28.1806,28.3891,26.1066,191.555,9.46351,11.5234,167.096,14.4447,46.7239,441.231,31.96,24.5466,40.1722,40.0095,64.6406,17.4594,366.129,42.6394,66.745,49.0084,39.7029,14.8557,10.8546,13.1604,66.3586,56.2668,2551,221.218,13.8765,66.449,9.95157,43.47,23.6968,42.8929,31.0223,11.5939,9.10328,14.0963,23.7131,43.7535,1030.19,96.6254,17.3572,26.2807,204.201,53.4658,8.51202,14.8486,26.66,15.8522,46.9066,281.001,62.1404,1172.12,190.906,66.5546,31.3248,372.282,55.5407,48.3469,28.6934,8.7238,15.4656,21.7409,44.3394,54.4841,17.535,89.928,113.656,48.8185,214.272,672.968,15.8885,25.9337,25.2677,50.0412,13.1048,148.405,13.5209,12.0738,20.7068,130.38,7.14144,56.0044,964.55,13.9628,23.9173,14.502,26.6449,149.115,32.0198,362.024,4003.68,12.1092,409.265,14.8604,30.8496,455.873,105.058,884.288,30.2186,53.4097,47.6118,149.711,15.8754,454.207,69.4828,142.389,47.5834,125.877,99.7714,212.659,31.228,71.998,16.0501,15.0278,19.263,390.579,1452.97,5.87575,133.327,25.026,242.728,10.6255,315.558,40.8519,17.3929,44.1869,132.308,82.4057,307.179,362.086,61.3093,208.287,158.783,16.7318,41.8223,124.593,483.203,8.94771,43.9602,153.252,4041.6,283.554,459.553,1615.39,57.3035,23.4986,13.537,45.3096,6.21841,10.575,56.0939,1235.33,20.455,134.045,77.3465,66.8954,84.0705,13.9257,1345.81,348.389,39.4106,19.3693,95.5348,759.907,97.1076,330.397,1192.5,13.6728,288.157,59.8037,884.897,14.1594,23.2055,153.093,125.284,10.2036,22.5342,30.9775,349.741,19.1367,52.1297,13.218,13686.8,18.5522,41.8223,Control
49.9113,32.4074,28.896,12.5508,29.6124,6.25845,13.3776,42.9266,27.4353,16.7149,5.34803,9.77004,29.1707,34.9574,37.0052,29.1874,348.972,7.32349,15.0383,168.967,13.0701,40.9561,655.658,27.4202,34.4154,37.3343,56.3378,53.9545,22.4689,511.599,36.6848,103.588,53.5448,38.2966,17.9237,16.7135,14.8696,70.6301,61.2408,2888.09,326.915,16.8382,56.3247,8.94268,41.3401,29.862,56.0367,26.0353,13.0509,8.77178,12.5176,29.0677,44.0051,1463.4,168.191,19.9448,31.3669,317.962,57.5526,12.6491,12.3012,28.7146,14.6943,46.3405,368.571,106.721,913.64,260.028,52.5508,39.3791,443.786,72.1153,49.0128,35.0253,10.043,10.8208,25.8141,34.1076,55.737,17.7948,92.0459,103.2,42.284,298.693,639.637,17.5433,24.2271,32.3322,58.1301,19.9614,177.206,12.0246,13.6033,26.894,153.808,8.75238,62.9533,1004.08,11.3287,23.3704,16.3135,35.9791,129.43,28.4847,346.067,4838.02,15.1538,536.95,12.6874,33.6092,444.132,103.522,1106.4,30.6784,55.6821,45.4128,178.622,21.3611,511.058,50.578,197.58,50.9128,176.917,77.7548,329.092,23.6864,76.7012,12.9676,18.8362,17.5529,476.274,2148.52,6.2181,213.242,26.7099,299.18,11.0639,503.496,40.522,20.4373,36.6058,130.134,90.6512,545.306,344.34,88.6434,192.36,184.652,16.7705,52.4372,126.315,777.701,7.617,37.6602,368.737,4510.96,375.259,581.03,1633.87,50.1428,25.8284,18.1233,64.6915,5.80705,9.66773,55.9567,1248.85,24.5236,152.605,84.2741,84.1822,141.464,14.0318,1735.69,501.399,41.3255,13.6605,131.157,1094.11,188.788,455.62,1376.23,10.6959,357.659,58.0259,890.483,16.0066,22.1132,162.378,182.812,13.3791,22.2513,33.1145,316.923,18.9612,69.9355,13.9766,15339.1,20.1188,44.1005,Control
73.04,32.6809,36.5278,12.6315,24.9042,6.86336,16.8443,60.774,30.2818,18.786,5.2304,11.8377,38.6521,47.9616,30.9903,25.1211,311.518,8.27557,18.4536,163.716,14.1828,31.4046,459.364,40.015,54.1399,37.0162,50.8948,68.7679,20.3623,475.658,39.7441,76.0619,59.4583,49.7494,18.6172,13.6844,16.9855,96.5266,68.1539,2322.8,195.692,13.9935,92.3419,9.34557,53.1565,26.2159,64.2969,31.3663,12.172,6.00516,16.3672,42.3241,62.4808,1516.45,153.382,22.4248,42.8974,287.485,49.9861,12.3242,17.098,28.0789,19.1695,60.0941,263.932,78.2333,994.43,189.644,55.3147,24.564,372.359,53.6383,62.3742,34.0089,11.3731,10.9762,46.7197,42.7979,71.8085,22.2921,119.463,126.784,44.2291,255.128,429.262,22.2222,28.9735,28.4667,64.0732,20.604,124.84,13.1472,10.3876,24.313,149.237,7.53175,32.743,719.984,11.1258,25.0883,15.2229,46.198,130.317,34.0856,340.568,4003.18,17.7407,360.877,12.4107,43.2321,481.599,100.115,1029.98,22.8962,57.1,47.5661,124.562,17.9122,527.186,50.6844,215.961,48.605,140.103,102.569,229.155,26.669,94.9021,18.8055,20.5533,21.0486,426.563,1611.01,6.40569,150.65,30.6841,259.892,12.3054,361.293,48.6618,31.5985,52.0014,196.3,94.1769,365.718,284.947,111.164,205.395,297.99,22.5004,51.8051,122.438,517.903,10.6352,38.9594,251.824,4585.17,301.936,503.633,1393.85,75.122,34.2295,23.3384,63.6181,5.87301,11.869,55.7189,1366.37,18.5204,79.0013,134.231,72.8616,100.556,17.5347,1185.33,310.09,55.6483,14.1966,85.0164,569.077,156.568,373.061,1350.95,12.6345,514.282,57.2606,894.02,20.9808,22.1923,126.585,128.52,9.19312,17.0384,30.8602,241.972,26.618,58.8596,19.6215,14871.4,29.6228,54.9011,Control
35.52,33.5825,24.336,13.2347,33.7904,6.21002,14.081,37.7482,26.657,19.0334,6.59755,13.2798,20.9036,36.9907,29.1877,26.2096,214.845,8.16792,16.4407,180.889,13.5193,33.9729,489.738,23.8858,29.9507,39.009,33.1568,54.7343,21.8228,536.584,32.7473,55.6952,56.9846,42.7444,18.6286,13.5024,15.5142,59.8493,59.4719,2962.44,217.685,12.3782,63.1589,10.6302,40.3558,24.7532,50.963,20.0978,12.6743,9.53096,11.3674,27.7366,41.0749,1564.8,130.714,20.301,27.0896,351.704,48.4074,9.53033,14.8871,26.5141,13.1067,36.4747,319.333,77.9275,973.943,201.624,55.2871,38.2896,427.236,72.3751,36.4692,32.881,10.7516,14.1749,21.8833,38.5665,57.9315,20.6845,65.7971,96.3929,36.7167,238.764,583.691,12.6117,30.3344,22.3055,48.831,14.4031,210.499,9.00462,10.8361,20.2627,92.2882,7.79163,60.8729,1050.86,10.4602,25.0989,13.7947,32.7006,116.889,32.7992,324.366,4722.78,13.7506,462.583,14.8648,32.758,450.413,73.4786,987.282,28.5404,62.1253,39.8503,160.042,12.8465,610.714,57.8574,146.79,46.1758,162.479,69.907,254.17,24.1922,66.9538,14.2047,17.8768,18.0676,501.195,1417.07,5.21151,173.198,24.2557,258.413,11.1545,378.003,32.8373,13.1009,40.6576,109.468,91.0133,327.414,344.977,56.5991,236.199,194.185,13.755,53.5523,116.651,607.238,9.34087,30.3527,271.067,3985.9,361.012,584.822,1489.54,51.303,18.9606,18.3633,57.4726,6.59755,6.59754,57.1452,1150.07,14.7541,134.186,53.1251,77.926,99.2915,13.4583,1207.87,373.651,42.9341,14.1938,125.734,760.534,145.016,332.591,1224.09,10.7274,383.09,61.5745,1041.61,21.3979,21.3355,179.557,163.709,11.6026,28.4535,27.0211,326.786,21.1663,94.3972,13.396,14967.4,19.2459,31.1166,Control
65.4704,28.6038,34.2062,13.325,31.5652,7.58937,16.9005,46.7089,32.9736,18.4087,5.34821,10.4543,40.3865,50.5501,39.6498,25.5913,356.749,7.90362,14.7757,179.42,14.9246,41.745,627.514,25.3745,39.4947,39.1046,60.8968,60.1857,25.3636,553.122,49.2958,55.4419,61.9672,47.7271,18.4775,12.6126,14.8237,81.4234,70.6662,2591.16,247.124,17.7855,63.759,7.41167,51.8995,33.7299,70.2073,33.2646,12.365,7.83947,12.8995,43.3666,60.3301,1275.37,161.867,27.365,36.1367,342.441,46.9445,9.81309,15.6382,27.5891,19.968,51.4123,286.314,84.2597,1029.25,297.7,56.8729,22.7022,475.402,63.9557,60.8862,36.6188,9.97463,9.01405,43.4817,49.5943,59.1712,21.1597,99.3729,131.447,33.401,298.371,381.058,24.9367,28.802,34.392,58.8008,21.9706,153.959,12.5444,10.5882,22.9444,120.96,8.64815,47.1241,814.784,10.5892,25.3496,20.19,45.2603,143.945,29.6847,472.168,4354.44,16.7586,411.52,17.9867,41.0874,545.663,103.351,1031.39,27.9429,66.9153,46.5423,135.444,23.4362,539.138,55.2331,198.503,55.5802,143.734,90.8303,319.087,24.4105,93.1845,17.8638,21.5022,17.5154,422.93,1588.13,6.41135,164.113,22.2663,265.274,14.214,458.868,49.2196,23.1122,42.0201,161.617,99.982,386.037,327.1,113.384,211.236,263.281,23.2279,52.0505,106.902,617.057,10.3857,47.1703,256.741,5091.73,355.474,538.501,1419.41,59.6822,31.3508,19.2275,43.3083,5.98067,11.1229,61.7746,1181.23,17.8537,92.9047,102.714,82.5783,114.745,16.8811,1970.2,304.145,56.8502,21.8394,80.8143,688.492,176.892,421.698,1472.97,12.1541,390.416,56.2124,903.872,21.2641,27.4127,148.961,172.031,12.0331,13.4344,36.3564,273.96,25.3976,105.033,18.1994,15409.8,22.588,50.9081,Control
32.6008,41.6346,22.2666,15.2788,49.31,6.01841,13.2807,47.954,29.7658,15.5825,5.67498,11.0719,19.4218,26.0187,26.9473,32.8116,246.116,7.1301,13.8517,216.596,12.8727,40.4821,568.881,58.5247,26.1069,32.2396,36.8232,48.1201,17.4787,515.62,40.7648,90.5176,54.0857,32.4646,14.4025,15.2065,17.5106,50.9553,48.3648,3325.86,318.374,10.1251,52.1732,7.99699,36.7201,18.3591,45.9564,20.1967,9.8299,9.25578,11.742,28.3896,44.1355,1474.77,138.461,29.1471,21.7076,277.006,79.4845,7.47855,13.0455,32.6792,13.9487,50.1137,322.288,101.04,918.904,296.118,59.4477,29.4128,385.289,79.88,31.9966,28.2341,10.5194,12.1316,17.6484,39.8161,57.0697,18.6274,75.7034,93.1293,55.2088,285.977,781.894,16.6034,21.3118,23.1252,51.8551,16.1001,200.518,12.0072,11.9523,25.8143,101.494,7.69187,71.186,1142.75,15.2366,25.4154,17.0709,31.3436,111.802,28.936,326.768,4396.74,11.1386,603.275,13.7079,27.2277,511.94,102.476,1098.14,36.5346,55.8966,46.7105,284.722,13.4913,549.299,38.1265,220.359,46.776,153.703,71.753,286.474,26.1817,56.5961,16.2411,15.7513,20.3784,581.42,2073.63,7.10665,212.095,26.208,281.273,10.6941,391.856,26.4551,17.378,28.4295,103.348,91.5887,417.81,290.379,44.4239,252.67,165.963,12.232,69.501,96.446,613.288,7.92787,29.157,277.001,5061.57,486.099,449.29,1642.39,42.0572,19.4714,12.0317,59.0385,6.03534,8.82641,39.9145,1325.4,37.5073,166.611,57.9319,81.6821,118.407,11.8443,1574.94,466.529,43.7623,22.1713,151.176,831.786,119.325,421.834,1391.29,15.4759,378.945,51.4366,1702.02,16.4092,25.0917,184.36,143.917,16.6396,23.5002,25.3963,353.932,16.9313,66.2783,12.9074,15365.4,21.5114,28.0947,Control
56.5524,25.1966,19.0152,11.2851,39.8567,7.872,17.801,48.2627,25.2585,10.7826,5.69491,10.2903,14.9242,35.7025,34.6921,23.7901,297.803,8.453,13.3785,204.078,12.9695,38.151,386.476,26.5156,32.2004,30.9915,37.7131,47.5253,20.8448,416.31,33.8742,32.5462,56.8803,38.3639,13.206,12.0522,16.9618,63.5944,36.0001,2349.31,225.61,17.115,29.8418,7.44298,30.4604,19.7579,64.4942,23.0982,11.2943,10.605,13.6654,21.3753,43.9891,1540.99,167.532,20.8785,22.6379,293.368,62.0038,9.87918,18.2334,27.356,14.2369,64.2635,389.827,84.3829,828.104,124.372,62.4458,22.1559,274.486,71.2165,31.1005,29.8167,10.0983,15.8233,9.45017,38.9188,58.871,18.5882,82.4769,93.1788,32.9111,195.597,452.529,14.5702,30.4723,25.3811,64.2494,16.9071,115.167,10.1282,10.3596,22.1297,156.73,8.11916,54.0186,677.878,10.7493,31.4004,15.0738,35.5053,100.906,29.7122,227.169,3695.7,13.7468,408.13,10.3429,28.0552,476.551,95.9069,914.639,25.8783,86.1357,38.2634,126.429,18.04,555.782,59.6705,185.03,44.0114,156.787,93.7432,235.565,13.3739,59.8374,14.3226,16.0397,20.5236,406.832,1320.59,5.49948,157.371,19.3058,262.01,9.03981,364.25,22.9559,19.0814,47.3771,84.4569,108.813,316.642,321.522,49.8523,209.504,196.634,18.7883,63.2598,124.671,538.385,8.65229,40.0993,290.883,3340.69,427.613,567.523,1429.96,54.2307,22.1041,17.0564,63.0662,6.57802,8.43684,57.2188,1057.21,19.9426,94.1165,52.4167,67.5648,99.6788,13.6654,1411.25,319.598,30.3662,16.7122,78.0605,537.98,156.944,281.259,1193.74,11.7696,325.056,45.7133,839.392,20.2442,20.0593,168.058,158.875,15.0273,16.3198,25.6895,254.901,19.4277,76.8128,8.523,15115.9,14.4659,25.2327,Control
68.3758,16.2646,40.7537,16.5353,28.8816,8.24295,19.014,47.429,36.1776,23.3016,5.69491,8.89289,31.5952,51.9709,45.2105,21.7928,166.282,7.7118,18.1673,142.377,19.5096,33.5961,229.617,46.9044,39.3389,43.9413,65.742,81.622,34.5101,336.563,63.4328,52.2152,85.1951,51.0447,12.3748,13.9024,9.91746,94.7791,96.6424,2098.18,183.646,19.7479,98.4534,7.53593,72.0979,40.4871,58.7005,30.1787,13.7226,7.78472,15.1868,35.167,67.7952,1312.26,90.9781,16.2741,38.1714,255.219,56.6715,13.3518,14.2574,36.3781,15.3636,53.29,232.124,68.762,711.08,117.582,69.953,19.8627,346.714,53.4541,50.2461,33.8484,9.28665,11.1047,43.7182,46.7567,89.9346,26.0095,108.15,115.803,32.4174,215.167,439.953,19.8965,30.5941,30.7434,65.2255,26.8107,142.525,12.8001,11.442,19.6506,119.625,10.2772,43.9264,676.742,10.9237,24.2733,18.5902,33.7417,145.866,30.8346,122.618,3556.72,14.8857,251.907,19.5493,47.4846,382.459,129.708,747.987,23.5814,64.1623,62.5467,136.043,23.2348,426.411,54.3997,133.581,57.7117,87.3434,96.9339,205.615,24.9734,95.6808,19.6807,23.0901,17.5108,331.556,892.816,7.19346,119.844,38.3597,204.81,14.5176,313.863,59.6796,28.2254,61.0119,187.254,126.732,311.647,286.616,101.047,148.019,324.299,23.0901,35.504,107.523,353.633,9.05856,49.6835,216.004,3395.46,222.355,344.609,933.394,83.5175,38.7072,22.3212,46.3988,6.94007,11.6311,70.6843,1293.22,18.6901,77.9416,111.915,72.7795,58.1176,17.8304,649.378,363.095,69.4967,13.5271,72.3226,508.782,85.5746,198.188,986.306,13.1339,250.04,84.2741,673.933,23.2845,33.6764,146.145,73.8075,11.5023,14.6974,34.5572,196.026,27.8531,51.5391,20.8982,12223.2,32.0378,59.527,Control
62.5951,16.9745,33.0177,17.0595,28.4735,7.07994,12.244,44.5158,31.9951,22.3678,5.54405,10.6124,33.4365,37.7242,32.5949,23.8528,202.5,8.18905,14.5065,160.463,15.5563,43.0996,468.063,49.05,35.3642,46.4034,53.9813,58.8314,27.3793,413.137,50.5836,71.884,58.8955,46.4478,17.4478,14.4674,9.55141,81.7372,65.1513,3043.91,236.923,15.5437,66.7388,9.61283,53.0507,32.1652,57.1266,30.1335,13.0479,8.34158,12.5228,32.5191,73.0035,1470.93,159.101,18.7645,31.7561,316.183,56.697,10.6841,12.8484,27.6229,16.4501,61.8476,252.295,82.3402,971.74,313.091,67.3677,36.2654,430.122,69.8076,62.26,37.9239,8.85557,9.7697,35.3803,41.6651,59.8027,20.0438,91.9574,97.3239,38.2228,241.836,684.766,20.3792,24.8441,27.2348,52.4687,19.4078,170.49,11.9884,8.9074,27.2706,143.946,8.58534,49.5598,853.24,12.0547,23.803,15.3183,34.4192,165.939,34.217,231.142,3941.04,14.1313,449.048,17.6521,33.9704,429.199,102.822,1013.25,22.0758,52.9729,55.5471,153.658,23.087,446.661,59.8728,161.142,57.6337,113.173,82.03,220.65,35.379,87.4901,15.4172,18.6306,16.4637,476.633,1552.35,5.7392,179.281,27.3577,264.234,10.4435,376.945,38.5543,20.5257,38.3107,139.721,96.6067,383.768,249.769,89.7129,162.608,257.135,20.2129,46.3033,105.987,695.733,12.4513,42.4407,230.844,3624.46,476.4,419.156,1536.13,70.4996,32.1388,16.3072,46.8749,6.33935,14.1407,60.0825,1262.64,19.2958,90.4813,102.073,84.9525,74.6842,14.0568,1338.6,396.705,64.8308,20.4073,127.278,696.367,155.232,386.155,1156.34,12.3001,328.598,62.5842,884.557,16.0271,20.111,172.156,103.188,9.3803,21.0396,28.4735,291.448,22.1034,66.2689,16.7533,13006.6,26.2939,51.4429,Control
62.5679,13.1614,36.1959,14.2079,28.0069,6.61542,16.1481,40.7642,35.0334,25.3846,5.55523,8.79399,42.1262,48.917,44.6678,23.1701,189.357,8.04628,14.5194,171.989,22.8399,36.0446,383.59,38.8695,40.179,49.7066,59.0023,64.7704,27.8024,390.261,54.7241,45.8162,78.687,55.7655,16.3691,8.15385,11.9956,101.165,80.2439,2278.17,209.526,16.6764,85.8326,11.9636,57.5802,38.8578,53.5751,31.0241,16.449,6.88469,12.8148,42.5498,81.1235,1211.68,109.595,24.4755,39.2914,277.944,45.7484,10.2964,17.9128,30.0268,23.9051,64.5474,232.015,55.2164,890.29,140.468,67.2809,21.4789,362.56,50.243,59.1577,40.7601,9.97179,10.7599,41.2777,67.1777,61.9773,20.4643,109.371,144.493,31.1977,201.335,407.645,24.2288,30.3924,41.7321,59.2869,16.9288,150.78,13.9261,10.3616,25.7843,137.027,9.77518,44.7057,555.722,11.2201,25.9074,18.899,37.3854,140.29,37.4036,306.252,3539.08,16.5471,328.422,21.5173,48.2144,405.272,127.165,843.302,26.7411,69.6587,50.6899,120.531,27.8787,496.739,66.867,134.115,52.345,106.321,85.9046,222.379,29.9495,108.953,20.0207,17.9532,17.7818,424.191,2124.81,6.31725,120.247,26.9422,206.002,10.8388,351.303,49.6091,30.1298,48.9725,166.057,123.998,347.745,250.773,115.54,156.893,264.298,27.6265,40.8873,96.2579,490.681,10.4241,41.3062,202.193,4282.48,328.806,467.821,932.258,68.4762,33.3569,18.6627,49.7556,6.37525,16.2719,67.8182,1291.97,15.8736,88.5827,131.877,70.2071,42.9713,15.6108,1070.4,258.864,56.9122,15.5378,87.2425,509.713,150.61,350.818,1443.47,12.3395,298.77,66.5788,827.538,21.0121,22.6286,115.395,142.533,10.7049,18.5598,41.1166,207.361,21.5939,46.214,18.1016,16139.2,34.2156,55.358,Control
62.5581,38.003,30.8245,15.98,40.979,6.8546,14.1215,39.0526,30.4661,14.5557,6.36316,9.30977,37.3057,44.5086,33.9985,28.2027,222.513,9.01573,13.6047,150.511,14.0178,24.9825,495.736,30.7197,48.7538,42.0262,50.6064,54.9995,16.0482,694.335,38.216,71.2226,60.3146,41.7037,17.7912,11.8192,13.3863,76.1933,66.1424,3178.1,301.525,14.3879,70.4137,8.04205,58.7988,37.3009,54.6821,24.3134,15.4986,11.5146,12.4243,35.4594,52.8008,1933.38,118.902,22.2895,32.799,409.475,70.1479,8.79194,14.5479,35.1586,15.9464,49.7631,366.191,61.3748,1172.96,172.409,55.528,21.8847,292.659,71.8951,43.8722,21.7168,10.418,20.6071,16.5684,30.5545,59.5615,19.7714,102.914,122.458,43.0272,159.654,607.049,20.5006,29.2022,21.9186,54.0994,20.4758,169.357,16.5677,17.1333,21.0119,112.881,7.19936,47.3189,1071.23,18.8701,27.9275,19.1401,46.3409,92.7907,41.8976,311.007,5918.02,24.1217,726.336,15.8189,38.2361,620.677,90.8792,1169.45,44.0303,54.8357,52.8545,192.003,20.1992,778.503,49.4213,157.382,54.6658,173.672,96.3167,241.7,16.7726,71.4431,11.8192,17.8297,12.539,467.798,1350.78,8.38253,120.812,22.3281,314.365,18.2392,323.938,26.546,19.3081,35.2503,118.017,104.359,296.592,337.564,105.939,274.486,185.303,17.1947,49.8981,134.232,441.778,9.30977,44.5016,316.02,5100.31,452.297,553.795,1729.46,45.1768,25.275,14.292,80.6491,7.20412,8.36649,57.5303,1073.29,31.8445,96.6737,74.2837,74.6064,111.832,13.6378,1166.48,340.529,36.7544,14.7469,107.837,738.144,110.333,326.626,1189.52,8.73623,204.681,70.5693,1367.33,21.2487,19.5956,236.178,134.038,8.33624,15.2459,26.2526,421.172,19.3958,30.5692,17.1133,15711.8,24.3348,34.2846,Control
46.6406,17.9521,32.6319,14.1258,30.198,5.90148,12.5946,44.7007,26.6025,16.5054,5.72576,6.8433,35.5378,53.2223,32.1259,20.8698,212.427,7.1932,13.6122,147.727,13.4995,48.8407,286.065,37.2097,41.2768,34.0192,53.0365,56.4977,25.3805,349.752,45.6894,44.5733,62.6215,43.2141,13.8242,12.3795,14.7417,77.7222,69.1829,2158.69,199.629,16.6211,60.8322,8.85143,52.1119,38.3361,59.2153,28.4664,14.9205,6.90784,13.8539,38.68,62.078,1510.87,116.274,18.7826,32.6139,257.09,39.6122,10.7249,14.3399,29.006,17.2903,66.0951,210.597,71.2828,856.005,165.236,63.8805,37.7535,343.084,53.991,60.7403,33.0262,9.53006,10.413,36.4552,37.5473,56.1432,17.3042,99.6917,115.698,32.3797,231.666,448.507,20.8745,24.8904,36.9679,66.1131,23.6783,156.438,13.2587,10.7547,20.9014,143.547,8.90372,44.7804,545.415,17.07,29.267,16.6461,42.6831,130.695,28.0867,95.5046,3244.57,17.0805,339.628,15.1675,43.111,310.915,113.285,1062.49,29.2129,62.269,46.8034,131.962,19.6243,451.923,53.0869,151.001,52.5304,126.981,82.3395,171.362,25.5905,86.2798,13.3046,17.1025,18.4604,316.271,1195.17,6.58751,111.345,26.826,209.731,11.683,280.101,50.4577,23.5838,41.6872,148.145,90.7215,372.589,265.257,106.75,159.951,279.858,20.1522,53.9555,127.127,505.247,8.86849,49.5079,183.338,3715.7,334.083,462.431,1250.79,51.6816,33.0638,19.8217,52.2562,5.34993,10.954,61.6549,1378.11,23.1909,77.0077,102.727,59.4461,54.6591,12.897,1411.44,264.382,42.0102,15.3375,91.5926,594.02,123.255,338.574,1127.2,10.7774,204.441,52.4082,830.632,19.6243,21.2905,114.571,129.911,11.2378,17.5343,37.6241,199.605,23.4325,33.8023,13.6022,14489.1,19.2729,38.825,Control
50.2465,36.2512,28.4782,9.80059,45.1169,6.12527,10.5861,39.7899,24.3191,15.6786,5.89635,13.6051,27.0446,37.6035,32.3965,32.2067,362.467,8.03558,15.3407,181.354,9.04651,41.4865,593.613,40.3975,25.5128,40.2982,46.7497,53.6873,20.9962,578.29,32.0647,45.2945,61.7087,40.8311,20.3746,20.9024,14.855,62.2539,46.2436,3502.16,325.611,12.3272,60.4646,9.08294,35.0559,25.2138,59.3046,21.6154,11.8307,8.38091,14.3601,25.7391,58.0939,1728.46,253.964,19.5743,19.5278,303.776,67.6837,8.47707,16.6548,24.3382,14.286,41.2579,344.077,94.4932,843.526,333.296,56.8926,41.6743,436.366,70.0539,42.5585,28.3188,7.19549,11.82,21.4722,35.6302,56.9354,15.4507,59.5998,87.8263,40.0421,376.844,505.371,18.8328,23.9321,18.366,56.4798,18.9263,166.552,12.2136,14.4609,23.5167,140.946,8.39642,65.2703,967.251,12.2079,33.2459,14.8903,35.4901,111.925,30.8936,368.217,5816.8,15.5873,457.077,13.1406,30.1785,516.544,76.0905,1191.79,34.2748,48.4335,44.6016,162.322,16.1725,431.714,46.3866,183.79,47.6423,141.167,74.1468,248.609,17.824,63.8583,22.0642,19.2813,17.4878,478.594,1517.56,6.14435,188.234,23.3589,306.117,9.43279,419.482,32.9424,17.4115,34.6922,101.384,87.3541,349.757,230.881,64.922,199.279,159.933,15.7503,74.0742,106.393,577.47,10.1954,33.5146,285.347,3273.89,511.39,642.942,1606.94,44.8086,24.1179,17.0422,53.9623,6.41523,8.14399,52.8848,931.019,17.7328,111.764,62.464,72.9142,124.381,14.4609,1577.52,463.752,44.3367,11.5863,103.449,767.775,153.026,466.257,1167.42,13.6706,439.434,57.6669,966.457,17.0963,22.3515,201.834,164.652,12.3795,22.1501,29.2466,278.083,22.0642,84.5021,11.8142,15625.1,18.4112,30.4212,Control
