240849_at,1556314_a_at,233846_at,1563946_at,217593_at,228878_s_at,244268_x_at,238035_at,233443_at,230291_s_at,215137_at,1558154_at,1553600_at,241458_at,227356_at,242306_at,235775_at,1554154_at,228933_at,233871_at,237643_at,1566690_at,209159_s_at,242980_at,208819_at,224370_s_at,241170_at,237707_at,221948_s_at,238023_at,232421_at,230300_at,1557446_x_at,223168_at,217462_at,202254_at,219495_s_at,242366_at,219461_at,223167_s_at,217413_s_at,1555979_at,233546_at,1567590_at,210341_at,207084_at,234411_x_at,235889_at,208878_s_at,204059_s_at,226607_at,235072_s_at,236933_at,1555962_at,1560797_s_at,201773_at,210387_at,233835_at,226774_at,1557322_at,242180_at,219355_at,1565662_at,224810_s_at,224066_s_at,1555548_at,224287_at,1560303_at,213345_at,51158_at,216338_s_at,218979_at,210445_at,236193_at,232674_at,241361_at,203769_s_at,237851_at,226806_s_at,229562_at,229967_at,201181_at,202063_s_at,1561928_s_at,238821_at,216888_at,243283_at,227196_at,1552729_at,236660_at,1562910_at,244630_at,215636_at,219455_at,227618_at,219594_at,228949_at,221954_at,204108_at,208138_at,206738_at,206329_at,205920_at,236040_at,225200_at,236398_s_at,228642_at,239402_at,233483_at,205803_s_at,1569362_at,230100_x_at,241819_at,239657_x_at,225915_at,228250_at,213222_at,221676_s_at,217142_at,204689_at,1556228_a_at,225142_at,226137_at,215507_x_at,211171_s_at,206827_s_at,210956_at,1561631_at,1553569_at,226466_s_at,216398_at,232829_at,239847_at,218729_at,238476_at,234750_at,205486_at,225013_at,212864_at,1561459_at,1564876_s_at,226115_at,222020_s_at,243111_at,216794_at,234271_at,207004_at,228835_at,221958_s_at,241817_at,1566577_at,236849_at,238469_at,224133_at,1553235_at,223888_s_at,222498_at,228415_at,226298_at,237696_at,209056_s_at,225880_at,221840_at,239135_at,209001_s_at,232104_at,242767_at,215372_x_at,202056_at,226512_at,244070_at,203097_s_at,1563453_at,225366_at,228757_at,213261_at,233734_s_at,224975_at,91682_at,225363_at,201972_at,233447_at,234110_at,216566_at,234373_x_at,228405_at,232076_at,230532_at,1565733_at,1552415_a_at,239843_at,235038_at,211500_at,214857_at,205416_s_at,238245_at,235934_at,241143_at,227112_at,202822_at,Class
40.5874,23.6252,28.1981,66.5546,31.96,28.1806,167.096,459.553,47.6245,6.17059,64.6406,46.7239,28.3891,53.4658,693.089,14.9506,9.39179,26.6223,66.745,10.6255,24.5466,49.0084,15.8522,7.14144,1030.19,4.87403,5.87192,15.4656,40.1722,13.2713,11.5234,56.0044,22.8008,191.555,23.6968,95.5348,55.5407,366.129,14.8486,124.465,56.2668,17.4594,8.01935,11.5939,13.9257,12.1092,31.2738,20.7068,372.282,10.8546,125.877,441.231,42.6394,46.9066,20.1456,483.203,349.439,13.1048,191.02,17.3572,26.2807,31.3248,88.7945,2551,17.6475,33.2344,28.4666,9.46351,46.1335,17.535,454.207,214.272,10.575,288.157,25.2677,26.6449,45.3096,43.7535,34.9354,54.4841,4041.6,221.218,26.1066,26.66,13.1604,57.3035,13.9628,8.7238,67.5599,24.8345,22.5475,28.6314,13.6728,18.3654,409.265,275.888,362.024,204.201,242.728,39.7029,47.9754,20.4793,85.8386,31.0223,251.701,70.2497,173.461,8.85608,57.4507,10.0365,9.10328,142.389,110.534,66.449,41.8223,22.611,84.0705,964.55,149.115,212.659,208.287,118.682,97.708,47.6118,14.0963,42.8929,14.1594,5.87575,10970.7,410.392,23.2055,134.148,7.60035,188.405,307.179,16.9918,148.405,15.0278,455.873,17.6831,30.8496,134.045,13.218,48.1305,24.0776,21.7409,89.928,57.3573,336.506,149.711,23.7131,30.2186,67.7904,43.47,25.9337,23.9173,125.284,362.086,234.414,13.8765,281.072,133.327,1615.39,1452.97,1192.5,51.4573,13.5209,105.058,281.001,111.475,14.8557,956.678,23.7798,96.6254,69.4828,733.05,158.783,24.7837,53.7257,4003.68,2007.08,8.51202,6.21841,7.43041,48.3469,113.656,99.7714,118.27,11.7498,10.7892,190.906,9.30222,82.4057,154.889,30.6143,44.3394,44.1869,30.9775,653.125,349.741,Control
49.9113,32.4074,28.896,52.5508,27.4202,34.9574,168.967,581.03,42.9266,6.25845,53.9545,40.9561,37.0052,57.5526,957.047,12.5508,9.77004,29.6124,103.588,11.0639,34.4154,53.5448,14.6943,8.75238,1463.4,5.34803,6.11564,10.8208,37.3343,13.3776,15.0383,62.9533,19.001,348.972,29.862,131.157,72.1153,511.599,12.3012,216.569,61.2408,22.4689,8.08435,13.0509,14.0318,15.1538,27.1843,26.894,443.786,16.7135,176.917,655.658,36.6848,46.3405,13.7177,777.701,340.012,19.9614,185.501,19.9448,31.3669,39.3791,69.902,2888.09,16.7149,27.4353,27.0607,7.32349,48.389,17.7948,511.058,298.693,9.66773,357.659,32.3322,35.9791,64.6915,44.0051,37.7971,55.737,4510.96,326.915,29.1874,28.7146,14.8696,50.1428,11.3287,10.043,41.1404,32.3256,20.3196,29.1707,10.6959,17.5349,536.95,386.946,346.067,317.962,299.18,38.2966,45.6628,19.834,91.0127,26.0353,393.558,139.55,525.758,10.4938,53.3831,11.7248,8.77178,197.58,106.692,56.3247,52.4372,31.8947,141.464,1004.08,129.43,329.092,192.36,113.57,129.403,45.4128,12.5176,56.0367,15.8387,6.2181,12578,262.296,22.1132,279.282,9.99632,251.008,545.306,21.0584,177.206,18.8362,444.132,13.4501,33.6092,152.605,13.9766,42.9367,20.6273,25.8141,92.0459,77.1291,386.478,178.622,29.0677,30.6784,181.151,41.3401,24.2271,23.3704,182.812,344.34,260.261,16.8382,365.003,213.242,1633.87,2148.52,1376.23,49.5595,12.0246,103.522,368.571,134.088,17.9237,1557.71,21.3897,168.191,50.578,1183.7,184.652,32.2986,37.596,4838.02,2582.08,12.6491,5.80705,7.77309,49.0128,103.2,77.7548,110.467,9.90555,10.5878,260.028,10.3456,90.6512,143.939,38.0417,34.1076,36.6058,33.1145,888.862,316.923,Control
73.04,32.6809,36.5278,55.3147,40.015,47.9616,163.716,503.633,60.774,6.86336,68.7679,31.4046,30.9903,49.9861,728.508,12.6315,11.8377,24.9042,76.0619,12.3054,54.1399,59.4583,19.1695,7.53175,1516.45,5.2304,7.23861,10.9762,37.0162,16.8443,18.4536,32.743,25.0583,311.518,26.2159,85.0164,53.6383,475.658,17.098,172.909,68.1539,20.3623,8.89301,12.172,17.5347,17.7407,38.7652,24.313,372.359,13.6844,140.103,459.364,39.7441,60.0941,14.3335,517.903,162.068,20.604,149.261,22.4248,42.8974,24.564,95.8888,2322.8,18.786,30.2818,33.5078,8.27557,73.9528,22.2921,527.186,255.128,11.869,514.282,28.4667,46.198,63.6181,62.4808,39.0466,71.8085,4585.17,195.692,25.1211,28.0789,16.9855,75.122,11.1258,11.3731,39.6825,40.6805,22.932,38.6521,12.6345,21.7959,360.877,383.161,340.568,287.485,259.892,49.7494,56.0469,16.9142,52.3173,31.3663,385.107,118.837,278.467,9.23278,56.0797,10.2107,6.00516,215.961,128.742,92.3419,51.8051,22.1567,100.556,719.984,130.317,229.155,205.395,122.606,119.38,47.5661,16.3672,64.2969,15.502,6.40569,11775,394.214,22.1923,230.361,7.66999,251.954,365.718,30.5781,124.84,20.5533,481.599,17.3428,43.2321,79.0013,19.6215,75.3724,19.7844,46.7197,119.463,68.0154,339.383,124.562,42.3241,22.8962,83.1815,53.1565,28.9735,25.0883,128.52,284.947,232.108,13.9935,327.655,150.65,1393.85,1611.01,1350.95,74.7785,13.1472,100.115,263.932,96.4765,18.6172,823.47,18.8554,153.382,50.6844,978.555,297.99,30.4482,41.7412,4003.18,2187.44,12.3242,5.87301,9.83696,62.3742,126.784,102.569,132.508,9.64506,13.3374,189.644,9.27132,94.1769,129.873,34.2893,42.7979,52.0014,30.8602,606.08,241.972,Control
35.52,33.5825,24.336,55.2871,23.8858,36.9907,180.889,584.822,37.7482,6.21002,54.7343,33.9729,29.1877,48.4074,608.258,13.2347,13.2798,33.7904,55.6952,11.1545,29.9507,56.9846,13.1067,7.79163,1564.8,6.59755,6.41198,14.1749,39.009,14.081,16.4407,60.8729,32.176,214.845,24.7532,125.734,72.3751,536.584,14.8871,202.64,59.4719,21.8228,7.76226,12.6743,13.4583,13.7506,28.7213,20.2627,427.236,13.5024,162.479,489.738,32.7473,36.4747,15.8748,607.238,103.035,14.4031,246.703,20.301,27.0896,38.2896,68.8831,2962.44,19.0334,26.657,27.2849,8.16792,50.4613,20.6845,610.714,238.764,6.59754,383.09,22.3055,32.7006,57.4726,41.0749,38.8186,57.9315,3985.9,217.685,26.2096,26.5141,15.5142,51.303,10.4602,10.7516,44.7714,39.7321,22.0029,20.9036,10.7274,16.8667,462.583,337.138,324.366,351.704,258.413,42.7444,47.1276,15.81,104.392,20.0978,327.796,121.793,312.248,7.13281,53.7258,15.883,9.53096,146.79,103.32,63.1589,53.5523,29.9258,99.2915,1050.86,116.889,254.17,236.199,132.612,92.0626,39.8503,11.3674,50.963,13.242,5.21151,10517.8,290.462,21.3355,301.377,13.0574,222.378,327.414,20.1994,210.499,17.8768,450.413,14.4555,32.758,134.186,13.396,45.0629,26.8667,21.8833,65.7971,68.0774,251.753,160.042,27.7366,28.5404,123.593,40.3558,30.3344,25.0989,163.709,344.977,218.506,12.3782,329.753,173.198,1489.54,1417.07,1224.09,44.9815,9.00462,73.4786,319.333,107.919,18.6286,918.761,21.667,130.714,57.8574,1354.51,194.185,24.7485,43.6927,4722.78,2402.67,9.53033,6.59755,11.2265,36.4692,96.3929,69.907,116.734,10.0117,12.8993,201.624,7.99276,91.0133,171.111,38.8688,38.5665,40.6576,27.0211,671.467,326.786,Control
65.4704,28.6038,34.2062,56.8729,25.3745,50.5501,179.42,538.501,46.7089,7.58937,60.1857,41.745,39.6498,46.9445,639.166,13.325,10.4543,31.5652,55.4419,14.214,39.4947,61.9672,19.968,8.64815,1275.37,5.34821,7.60983,9.01405,39.1046,16.9005,14.7757,47.1241,37.4657,356.749,33.7299,80.8143,63.9557,553.122,15.6382,190.737,70.6662,25.3636,7.34573,12.365,16.8811,16.7586,33.1225,22.9444,475.402,12.6126,143.734,627.514,49.2958,51.4123,18.4554,617.057,58.6348,21.9706,152.87,27.365,36.1367,22.7022,81.1401,2591.16,18.4087,32.9736,35.9927,7.90362,58.536,21.1597,539.138,298.371,11.1229,390.416,34.392,45.2603,43.3083,60.3301,38.36,59.1712,5091.73,247.124,25.5913,27.5891,14.8237,59.6822,10.5892,9.97463,37.8877,22.6267,28.2294,40.3865,12.1541,21.8286,411.52,389.309,472.168,342.441,265.274,47.7271,56.3766,25.4474,63.9188,33.2646,361.71,172.002,264.809,9.93853,47.7182,10.6157,7.83947,198.503,79.8068,63.759,52.0505,27.9502,114.745,814.784,143.945,319.087,211.236,110.115,119.251,46.5423,12.8995,70.2073,16.9936,6.41135,12399.7,361.715,27.4127,152.08,7.48842,247.84,386.037,30.2238,153.959,21.5022,545.663,16.499,41.0874,92.9047,18.1994,48.254,20.8827,43.4817,99.3729,64.1359,386.333,135.444,43.3666,27.9429,85.6209,51.8995,28.802,25.3496,172.031,327.1,266.866,17.7855,333.676,164.113,1419.41,1588.13,1472.97,59.0046,12.5444,103.351,286.314,111.374,18.4775,1002.22,23.9393,161.867,55.2331,721.352,263.281,35.4449,42.2291,4354.44,2153.26,9.81309,5.98067,6.55905,60.8862,131.447,90.8303,123.426,12.3668,13.1811,297.7,10.6562,99.982,115.17,37.3987,49.5943,42.0201,36.3564,580.874,273.96,Control
32.6008,41.6346,22.2666,59.4477,58.5247,26.0187,216.596,449.29,47.954,6.01841,48.1201,40.4821,26.9473,79.4845,902.297,15.2788,11.0719,49.31,90.5176,10.6941,26.1069,54.0857,13.9487,7.69187,1474.77,5.67498,6.74692,12.1316,32.2396,13.2807,13.8517,71.186,69.6745,246.116,18.3591,151.176,79.88,515.62,13.0455,220.096,48.3648,17.4787,9.36966,9.8299,11.8443,11.1386,31.4907,25.8143,385.289,15.2065,153.703,568.881,40.7648,50.1137,18.8914,613.288,294.4,16.1001,190.836,29.1471,21.7076,29.4128,82.5546,3325.86,15.5825,29.7658,22.6466,7.1301,54.4918,18.6274,549.299,285.977,8.82641,378.945,23.1252,31.3436,59.0385,44.1355,40.9496,57.0697,5061.57,318.374,32.8116,32.6792,17.5106,42.0572,15.2366,10.5194,46.2587,47.0807,22.6094,19.4218,15.4759,16.743,603.275,419.286,326.768,277.006,281.273,32.4646,38.309,19.9221,95.4114,20.1967,371.041,114.915,489.448,8.00954,53.5989,15.4759,9.25578,220.359,85.1219,52.1732,69.501,75.8099,118.407,1142.75,111.802,286.474,252.67,149.761,106.53,46.7105,11.742,45.9564,11.4328,7.10665,10099,318.056,25.0917,210.497,13.4642,262.036,417.81,22.9428,200.518,15.7513,511.94,14.7689,27.2277,166.611,12.9074,51.0418,16.3165,17.6484,75.7034,70.9419,263.038,284.722,28.3896,36.5346,135.53,36.7201,21.3118,25.4154,143.917,290.379,209.808,10.1251,366.052,212.095,1642.39,2073.63,1391.29,38.555,12.0072,102.476,322.288,129.166,14.4025,1215.77,28.9725,138.461,38.1265,905.903,165.963,22.8676,40.5226,4396.74,2816.62,7.47855,6.03534,7.4833,31.9966,93.1293,71.753,152.534,12.5617,12.8727,296.118,7.6291,91.5887,128.334,46.8788,39.8161,28.4295,25.3963,909.356,353.932,Control
56.5524,25.1966,19.0152,62.4458,26.5156,35.7025,204.078,567.523,48.2627,7.872,47.5253,38.151,34.6921,62.0038,728.878,11.2851,10.2903,39.8567,32.5462,9.03981,32.2004,56.8803,14.2369,8.11916,1540.99,5.69491,6.52744,15.8233,30.9915,17.801,13.3785,54.0186,20.9574,297.803,19.7579,78.0605,71.2165,416.31,18.2334,162.577,36.0001,20.8448,11.1305,11.2943,13.6654,13.7468,25.7862,22.1297,274.486,12.0522,156.787,386.476,33.8742,64.2635,22.0055,538.385,588.894,16.9071,167.274,20.8785,22.6379,22.1559,53.34,2349.31,10.7826,25.2585,29.5482,8.453,55.7913,18.5882,555.782,195.597,8.43684,325.056,25.3811,35.5053,63.0662,43.9891,34.3618,58.871,3340.69,225.61,23.7901,27.356,16.9618,54.2307,10.7493,10.0983,67.0348,26.8283,22.9895,14.9242,11.7696,16.4049,408.13,397.679,227.169,293.368,262.01,38.3639,60.8284,17.6286,83.2105,23.0982,380.983,119.607,400.189,10.589,119.057,9.17645,10.605,185.03,77.9054,29.8418,63.2598,24.5593,99.6788,677.878,100.906,235.565,209.504,95.1524,111.605,38.2634,13.6654,64.4942,12.0572,5.49948,12364,381.742,20.0593,136.859,8.17814,256.831,316.642,17.0316,115.167,16.0397,476.551,13.8994,28.0552,94.1165,8.523,41.8646,21.9255,9.45017,82.4769,75.793,257.059,126.429,21.3753,25.8783,94.6458,30.4604,30.4723,31.4004,158.875,321.522,204.309,17.115,356.101,157.371,1429.96,1320.59,1193.74,36.359,10.1282,95.9069,389.827,109.96,13.206,1017.57,31.4318,167.532,59.6705,903.52,196.634,28.0734,43.2703,3695.7,2009.3,9.87918,6.57802,8.25215,31.1005,93.1788,93.7432,98.8637,13.3682,14.4691,124.372,9.29166,108.813,147.046,49.3611,38.9188,47.3771,25.6895,677.178,254.901,Control
68.3758,16.2646,40.7537,69.953,46.9044,51.9709,142.377,344.609,47.429,8.24295,81.622,33.5961,45.2105,56.6715,708.727,16.5353,8.89289,28.8816,52.2152,14.5176,39.3389,85.1951,15.3636,10.2772,1312.26,5.69491,6.69155,11.1047,43.9413,19.014,18.1673,43.9264,25.1576,166.282,40.4871,72.3226,53.4541,336.563,14.2574,142.238,96.6424,34.5101,6.15532,13.7226,17.8304,14.8857,42.4633,19.6506,346.714,13.9024,87.3434,229.617,63.4328,53.29,14.8467,353.633,282.752,26.8107,131.786,16.2741,38.1714,19.8627,119.427,2098.18,23.3016,36.1776,34.1458,7.7118,80.6691,26.0095,426.411,215.167,11.6311,250.04,30.7434,33.7417,46.3988,67.7952,42.7746,89.9346,3395.46,183.646,21.7928,36.3781,9.91746,83.5175,10.9237,9.28665,46.5587,23.0778,27.7936,31.5952,13.1339,20.1729,251.907,309.254,122.618,255.219,204.81,51.0447,49.7966,27.7859,41.441,30.1787,272.167,69.1597,165.441,11.2249,84.1033,8.668,7.78472,133.581,81.4519,98.4534,35.504,22.9372,58.1176,676.742,145.866,205.615,148.019,80.6684,69.7061,62.5467,15.1868,58.7005,16.267,7.19346,11373,468.603,33.6764,191.212,9.19059,199.304,311.647,34.2951,142.525,23.0901,382.459,17.9447,47.4846,77.9416,20.8982,62.68,25.5969,43.7182,108.15,54.1966,112.859,136.043,35.167,23.5814,57.2895,72.0979,30.5941,24.2733,73.8075,286.616,119.664,19.7479,207.787,119.844,933.394,892.816,986.306,55.0598,12.8001,129.708,232.124,106.568,12.3748,648.342,37.5268,90.9781,54.3997,534.056,324.299,25.9858,48.8412,3556.72,1924.81,13.3518,6.94007,15.2136,50.2461,115.803,96.9339,96.0822,12.6769,14.0541,117.582,9.33677,126.732,119.633,29.4457,46.7567,61.0119,34.5572,434.215,196.026,Control
62.5951,16.9745,33.0177,67.3677,49.05,37.7242,160.463,419.156,44.5158,7.07994,58.8314,43.0996,32.5949,56.697,762.713,17.0595,10.6124,28.4735,71.884,10.4435,35.3642,58.8955,16.4501,8.58534,1470.93,5.54405,6.5886,9.7697,46.4034,12.244,14.5065,49.5598,21.6731,202.5,32.1652,127.278,69.8076,413.137,12.8484,180.505,65.1513,27.3793,8.89923,13.0479,14.0568,14.1313,40.7278,27.2706,430.122,14.4674,113.173,468.063,50.5836,61.8476,12.8492,695.733,424.925,19.4078,186.919,18.7645,31.7561,36.2654,106.125,3043.91,22.3678,31.9951,36.1595,8.18905,52.3875,20.0438,446.661,241.836,14.1407,328.598,27.2348,34.4192,46.8749,73.0035,32.5597,59.8027,3624.46,236.923,23.8528,27.6229,9.55141,70.4996,12.0547,8.85557,53.4135,34.783,23.9051,33.4365,12.3001,18.3296,449.048,335.371,231.142,316.183,264.234,46.4478,46.0284,17.9286,104.374,30.1335,397.813,72.7879,363.385,11.5346,49.1521,12.079,8.34158,161.142,82.9913,66.7388,46.3033,24.5312,74.6842,853.24,165.939,220.65,162.608,100.341,67.853,55.5471,12.5228,57.1266,16.6753,5.7392,11804.8,296.913,20.111,226.323,10.3266,197.992,383.768,27.6309,170.49,18.6306,429.199,15.4292,33.9704,90.4813,16.7533,58.1315,18.0605,35.3803,91.9574,51.4787,171.435,153.658,32.5191,22.0758,147.171,53.0507,24.8441,23.803,103.188,249.769,207.977,15.5437,326.77,179.281,1536.13,1552.35,1156.34,43.8573,11.9884,102.822,252.295,115.72,17.4478,932.898,25.6862,159.101,59.8728,916.041,257.135,22.1636,47.4223,3941.04,2248.38,10.6841,6.33935,6.35903,62.26,97.3239,82.03,96.1329,12.2201,12.7725,313.091,11.8101,96.6067,169.152,36.4296,41.6651,38.3107,28.4735,728.05,291.448,Control
62.5679,13.1614,36.1959,67.2809,38.8695,48.917,171.989,467.821,40.7642,6.61542,64.7704,36.0446,44.6678,45.7484,612.796,14.2079,8.79399,28.0069,45.8162,10.8388,40.179,78.687,23.9051,9.77518,1211.68,5.55523,6.15141,10.7599,49.7066,16.1481,14.5194,44.7057,29.7861,189.357,38.8578,87.2425,50.243,390.261,17.9128,193.893,80.2439,27.8024,6.55485,16.449,15.6108,16.5471,31.3163,25.7843,362.56,8.15385,106.321,383.59,54.7241,64.5474,14.743,490.681,149.775,16.9288,130.519,24.4755,39.2914,21.4789,116.977,2278.17,25.3846,35.0334,36.4523,8.04628,62.5123,20.4643,496.739,201.335,16.2719,298.77,41.7321,37.3854,49.7556,81.1235,31.9229,61.9773,4282.48,209.526,23.1701,30.0268,11.9956,68.4762,11.2201,9.97179,52.8658,29.8608,26.832,42.1262,12.3395,22.6414,328.422,378.629,306.252,277.944,206.002,55.7655,58.4387,25.7857,45.7989,31.0241,292.908,122.984,433.419,10.8113,49.4646,7.98994,6.88469,134.115,79.3672,85.8326,40.8873,15.8891,42.9713,555.722,140.29,222.379,156.893,72.9724,64.8019,50.6899,12.8148,53.5751,18.6464,6.31725,12773.2,337.013,22.6286,153.18,8.66667,210.078,347.745,28.8788,150.78,17.9532,405.272,22.11,48.2144,88.5827,18.1016,61.1259,27.2587,41.2777,109.371,59.6564,267.029,120.531,42.5498,26.7411,78.7632,57.5802,30.3924,25.9074,142.533,250.773,234.101,16.6764,254.543,120.247,932.258,2124.81,1443.47,71.5562,13.9261,127.165,232.015,106.324,16.3691,857.414,29.9396,109.595,66.867,858.014,264.298,23.0157,50.4836,3539.08,2057.4,10.2964,6.37525,12.8316,59.1577,144.493,85.9046,113.345,12.08,11.4923,140.468,11.9799,123.998,133.771,30.9269,67.1777,48.9725,41.1166,604.262,207.361,Control
62.5581,38.003,30.8245,55.528,30.7197,44.5086,150.511,553.795,39.0526,6.8546,54.9995,24.9825,33.9985,70.1479,740.227,15.98,9.30977,40.979,71.2226,18.2392,48.7538,60.3146,15.9464,7.19936,1933.38,6.36316,6.51171,20.6071,42.0262,14.1215,13.6047,47.3189,51.025,222.513,37.3009,107.837,71.8951,694.335,14.5479,170.171,66.1424,16.0482,13.1761,15.4986,13.6378,24.1217,53.1478,21.0119,292.659,11.8192,173.672,495.736,38.216,49.7631,18.3679,441.778,124.328,20.4758,216.171,22.2895,32.799,21.8847,90.8757,3178.1,14.5557,30.4661,36.2381,9.01573,72.5834,19.7714,778.503,159.654,8.36649,204.681,21.9186,46.3409,80.6491,52.8008,36.6862,59.5615,5100.31,301.525,28.2027,35.1586,13.3863,45.1768,18.8701,10.418,51.2119,29.6542,16.2412,37.3057,8.73623,17.7261,726.336,609.57,311.007,409.475,314.365,41.7037,46.5274,20.684,102.782,24.3134,325.836,154.762,372.339,9.30977,72.3265,12.9294,11.5146,157.382,119.547,70.4137,49.8981,26.6724,111.832,1071.23,92.7907,241.7,274.486,114.254,91.6607,52.8545,12.4243,54.6821,24.8795,8.38253,9239.83,270.168,19.5956,467.344,9.18414,218.673,296.592,26.1024,169.357,17.8297,620.677,11.8192,38.2361,96.6737,17.1133,51.8462,25.6983,16.5684,102.914,68.9455,357.07,192.003,35.4594,44.0303,87.7288,58.7988,29.2022,27.9275,134.038,337.564,179.952,14.3879,258.287,120.812,1729.46,1350.78,1189.52,37.2023,16.5677,90.8792,366.191,141.94,17.7912,1046.94,17.6722,118.902,49.4213,1610.39,185.303,32.2074,36.3001,5918.02,1788.56,8.79194,7.20412,7.70386,43.8722,122.458,96.3167,111.009,13.0877,19.1378,172.409,10.1805,104.359,109.285,39.8563,30.5545,35.2503,26.2526,699.633,421.172,Control
46.6406,17.9521,32.6319,63.8805,37.2097,53.2223,147.727,462.431,44.7007,5.90148,56.4977,48.8407,32.1259,39.6122,531.193,14.1258,6.8433,30.198,44.5733,11.683,41.2768,62.6215,17.2903,8.90372,1510.87,5.72576,6.36456,10.413,34.0192,12.5946,13.6122,44.7804,45.7154,212.427,38.3361,91.5926,53.991,349.752,14.3399,138.705,69.1829,25.3805,5.78743,14.9205,12.897,17.0805,39.4745,20.9014,343.084,12.3795,126.981,286.065,45.6894,66.0951,14.5847,505.247,145.855,23.6783,146.695,18.7826,32.6139,37.7535,74.4506,2158.69,16.5054,26.6025,38.0049,7.1932,61.032,17.3042,451.923,231.666,10.954,204.441,36.9679,42.6831,52.2562,62.078,33.414,56.1432,3715.7,199.629,20.8698,29.006,14.7417,51.6816,17.07,9.53006,44.3394,20.8164,26.1924,35.5378,10.7774,21.3493,339.628,367.726,95.5046,257.09,209.731,43.2141,56.7706,20.3314,61.5771,28.4664,311.327,71.9553,273.617,10.1921,68.429,10.2383,6.90784,151.001,109.284,60.8322,53.9555,28.9851,54.6591,545.415,130.695,171.362,159.951,90.6243,83.1163,46.8034,13.8539,59.2153,16.4511,6.58751,12899.3,310.438,21.2905,248.204,7.77504,205.173,372.589,25.2426,156.438,17.1025,310.915,14.9519,43.111,77.0077,13.6022,55.9191,25.8968,36.4552,99.6917,53.2672,119.095,131.962,38.68,29.2129,59.3704,52.1119,24.8904,29.267,129.911,265.257,168.432,16.6211,309.711,111.345,1250.79,1195.17,1127.2,56.9426,13.2587,113.285,210.597,94.081,13.8242,658.421,24.9542,116.274,53.0869,1099.86,279.858,25.1454,45.1091,3244.57,1453.43,10.7249,5.34993,6.24874,60.7403,115.698,82.3395,122.858,10.8041,11.5414,165.236,9.46596,90.7215,151.244,26.6163,37.5473,41.6872,37.6241,350.067,199.605,Control
50.2465,36.2512,28.4782,56.8926,40.3975,37.6035,181.354,642.942,39.7899,6.12527,53.6873,41.4865,32.3965,67.6837,795.825,9.80059,13.6051,45.1169,45.2945,9.43279,25.5128,61.7087,14.286,8.39642,1728.46,5.89635,9.78212,11.82,40.2982,10.5861,15.3407,65.2703,18.6956,362.467,25.2138,103.449,70.0539,578.29,16.6548,253.431,46.2436,20.9962,9.57988,11.8307,14.4609,15.5873,37.4841,23.5167,436.366,20.9024,141.167,593.613,32.0647,41.2579,29.3299,577.47,119.209,18.9263,197.615,19.5743,19.5278,41.6743,69.4876,3502.16,15.6786,24.3191,32.3804,8.03558,53.9955,15.4507,431.714,376.844,8.14399,439.434,18.366,35.4901,53.9623,58.0939,35.3604,56.9354,3273.89,325.611,32.2067,24.3382,14.855,44.8086,12.2079,7.19549,37.1734,32.1697,24.0414,27.0446,13.6706,13.8492,457.077,245.052,368.217,303.776,306.117,40.8311,41.2579,20.9873,84.9285,21.6154,458.217,142.452,166.148,16.0343,41.0536,8.93871,8.38091,183.79,103.367,60.4646,74.0742,35.9034,124.381,967.251,111.925,248.609,199.279,193.563,99.5218,44.6016,14.3601,59.3046,16.3744,6.14435,9401.14,310.228,22.3515,352.728,8.90827,197.977,349.757,21.5643,166.552,19.2813,516.544,16.2932,30.1785,111.764,11.8142,44.97,21.5192,21.4722,59.5998,47.542,468.83,162.322,25.7391,34.2748,130.876,35.0559,23.9321,33.2459,164.652,230.881,228.045,12.3272,402.411,188.234,1606.94,1517.56,1167.42,43.8423,12.2136,76.0905,344.077,132.926,20.3746,933.361,19.3059,253.964,46.3866,875.673,159.933,27.8933,39.8052,5816.8,2476.73,8.47707,6.41523,9.00795,42.5585,87.8263,74.1468,151.408,11.8138,11.5984,333.296,8.24208,87.3541,116.491,50.2147,35.6302,34.6922,29.2466,696.467,278.083,Control
