1553235_at,1553640_at,1554154_at,1555687_a_at,1555888_at,1555962_at,1556228_a_at,1557322_at,1560303_at,1561631_at,1561928_s_at,1564876_s_at,1565306_a_at,1567237_at,1567590_at,1569362_at,201056_at,201489_at,202063_s_at,203080_s_at,203769_s_at,204055_s_at,204648_at,206329_at,206827_s_at,207004_at,207084_at,208819_at,209001_s_at,209475_at,209811_at,210387_at,210956_at,211171_s_at,211445_x_at,212848_s_at,212864_at,213222_at,214857_at,215507_x_at,215636_at,216794_at,216888_at,217142_at,218729_at,219292_at,219495_s_at,220778_x_at,221840_at,221954_at,222020_s_at,223888_s_at,224370_s_at,225013_at,225366_at,226298_at,226573_at,227196_at,227476_at,227618_at,227738_s_at,228757_at,228835_at,228878_s_at,228949_at,230291_s_at,230978_at,231541_s_at,233443_at,233546_at,233871_at,234110_at,234271_at,234972_at,235765_at,235825_at,235934_at,236195_x_at,236849_at,237707_at,237851_at,238023_at,238821_at,239135_at,239657_x_at,239847_at,240849_at,241458_at,241556_at,241771_at,241817_at,242180_at,242306_at,242366_at,242980_at,243283_at,244070_at,244160_at,244626_at,244630_at,51158_at,Class
37.061,20.7897,33.0581,13.188,279.576,46.1524,168.588,16.4936,10.8445,8.2394,31.8347,29.1026,9.55529,17.567,19.1816,8.59474,100.191,1195.32,26.0909,457.289,44.7552,13.2413,111.763,26.0261,58.9952,92.7908,15.3095,1614.25,1374.52,456.279,55.5898,52.7023,15.9606,12.3591,1075.55,65.189,391.7,72.1034,137.646,39.1915,12.025,25.2851,47.5824,158.328,310.981,114.362,50.5639,66.1729,1234.39,341.911,10.9817,37.3254,5.38044,24.1186,162.358,184.161,52.6208,9.17441,289.051,323.296,133.384,53.5902,47.4409,31.1329,168.826,7.12842,16.4599,34.1192,53.7035,7.62359,10.5348,5.6586,28.9398,191.525,24.4261,22.4124,38.4897,75.4312,21.3834,10.1521,85.5564,15.535,12.241,1129.26,60.5643,8.60542,61.4533,42.6723,45.4699,16.9017,125.515,27.2805,14.0019,400.199,8.80063,12.1651,15.4911,38.5312,11.7616,30.7279,19.2717,Autism
29.1935,16.7864,34.7879,14.2674,348.037,84.4936,175.387,16.0787,7.60911,6.72022,29.7218,37.4146,15.3247,14.178,11.3172,7.01728,107.806,795.746,17.2562,593.403,48.9074,18.7962,99.7409,18.783,54.0567,97.9412,16.6972,1218.81,1241.72,452.597,64.1703,615.698,16.4478,13.1763,1277.99,79.3967,432.303,94.2082,149.603,49.3564,11.5158,26.8077,51.508,124.367,210.647,157.33,63.6016,86.9579,1425.66,301.644,15.9848,26.1316,5.76292,17.614,169.414,214.807,60.7486,11.5125,291.025,393.36,169.789,64.5752,63.4073,44.9439,235.878,8.08601,20.1924,29.3958,42.3393,8.42416,12.2113,6.18365,22.7867,187.383,29.7891,19.3452,49.1235,68.3656,22.8666,9.51302,55.2599,16.6979,15.3771,1393.53,66.6034,8.4036,53.7015,54.5959,50.2564,21.0321,130.303,31.575,13.0744,417.324,8.46806,10.6958,16.7864,40.8704,9.73773,30.9149,22.4572,Autism
36.6985,25.9877,29.759,15.3502,265.032,52.3769,120.82,18.5644,12.7217,7.07872,35.3685,42.7924,25.5934,20.0111,15.1535,7.19232,73.9812,716.652,26.046,432.913,52.2448,17.4436,116.391,25.9336,59.2189,122.79,16.3472,1179.63,1151.43,433.103,59.7081,108.818,20.5887,20.275,1197.91,59.9745,278.678,46.8974,114.456,49.7177,11.8957,29.3214,74.3027,121.694,184.761,129.137,48.486,126.606,1061.48,210.141,26.9861,24.4303,5.2775,23.2556,128.023,209.866,70.6214,10.1188,249.057,295.476,174.059,73.3046,39.778,44.2436,218.362,7.82421,17.2208,38.3545,51.9493,8.78542,10.5959,5.81598,45.6434,114.678,27.4666,18.6014,48.2826,67.3666,23.9711,8.94319,77.1993,19.0127,13.0858,1399.88,102.979,7.49469,57.4873,48.9281,68.6757,29.7633,107.467,31.5494,17.4436,373.888,11.8378,9.11985,19.4835,44.7111,10.3745,33.3344,25.5891,Autism
31.8561,18.9677,29.2493,14.735,285.426,49.6598,202.271,15.0307,8.03195,7.80863,29.8495,40.2298,15.2828,14.9545,16.3525,8.03318,91.6918,1114.13,24.9786,385.833,62.7365,23.2662,97.7214,24.8785,61.1256,120.874,20.1304,1535.48,1055.18,427.389,49.9632,165.481,21.3851,14.9096,1245.43,50.5935,351.463,79.2577,157.325,53.3622,12.8066,15.8791,66.6984,136.952,219.263,86.5598,39.4405,83.1371,1172.79,328.739,17.7582,29.3397,6.20473,23.751,66.825,152.462,65.8386,8.2826,349.558,418.634,140.54,65.6293,51.2627,32.6602,116.049,6.56199,24.2737,34.4547,55.2338,6.67796,14.131,5.21841,29.8116,112.433,20.0168,26.7533,36.3441,63.5885,31.0709,10.6105,88.6082,12.9126,13.9821,1016.4,83.8034,8.92357,63.3852,58.3232,68.9043,16.5806,166.098,36.8162,17.4141,366.255,9.87811,10.5005,11.03,38.4825,10.315,24.8288,24.4362,Autism
30.5175,19.5006,28.0176,14.6776,257.13,57.2541,161.938,16.3384,9.81146,7.04635,34.759,47.0052,22.0483,23.7686,16.6232,8.48973,121.161,1017.9,20.5973,604.588,56.7911,17.8323,104.364,19.9068,73.1379,150.214,18.4349,1075.97,1134.6,412.878,31.4738,74.1054,16.3426,15.638,1187.52,62.6807,354.967,65.3141,176.476,52.704,14.6321,25.7056,93.7388,167.909,207.582,119.102,55.1874,104.938,1178.07,251.666,18.5649,26.5161,5.46421,26.0559,81.6383,185.388,73.8313,9.35593,287.465,356.756,209.927,75.4145,48.3827,44.6292,136.386,7.17016,28.8344,35.8232,63.2605,7.10298,12.6819,5.93293,50.7691,144.552,57.4123,19.574,56.066,81.5849,20.878,11.1479,91.8493,19.1622,12.1745,1615.37,91.041,7.35198,81.2623,45.3166,50.6057,24.3593,100.371,51.1259,16.018,291.215,8.9407,7.92772,21.8472,54.1015,9.44983,53.6474,22.8687,Autism
29.7195,14.6237,28.0982,18.7239,328.524,60.8661,143.562,17.641,10.787,5.98626,34.7871,47.0535,18.5308,16.7041,12.2321,7.66924,79.1939,929.447,30.2423,477.668,39.1615,13.3194,105.471,18.7073,44.954,89.9862,15.8794,1101.99,1330.79,371.768,58.5992,164.018,18.4068,12.8131,1288.16,58.7485,342.052,56.7376,151.706,47.5709,12.3386,23.361,58.0464,158.617,263.612,157.364,69.3028,87.3842,967.295,265.935,15.6581,25.1463,4.45804,17.3115,86.0697,192.24,72.3908,10.0388,254.859,288.324,140.79,72.1515,44.361,43.8008,95.5448,5.81196,18.5849,36.9766,40.8921,6.48982,12.7925,5.95154,32.1283,171.562,24.3629,18.955,47.6158,61.3382,17.1388,9.37001,58.6699,17.6227,12.8183,1284.29,61.1514,7.74518,57.9735,41.6815,53.537,21.5605,142.913,29.8885,14.0215,292.179,7.97415,9.24001,17.7907,38.576,7.96954,36.1128,19.8707,Autism
27.9299,16.253,35.3218,12.9192,295.661,61.5034,188.366,19.5549,8.70438,7.19234,34.0728,37.2132,19.5649,12.7764,14.6611,6.40902,115.849,1074.37,24.0459,677.602,51.1379,24.9193,93.0232,20.48,59.9623,108.106,17.0984,1536.59,1495.79,431.356,48.4636,97.7546,18.447,11.6505,1236.67,63.6435,348.145,121.087,147.839,43.9503,11.4814,24.1166,61.6681,155.564,191.199,153.77,70.532,80.377,1259.68,324.453,16.3195,28.3758,4.61521,15.8943,120.102,201.441,51.919,8.55243,277.862,534.478,150.731,47.6544,51.2237,50.1366,301.231,6.75722,24.0451,28.6646,42.7744,7.12763,10.5267,5.52449,40.6732,166.96,25.2118,22.8724,46.927,62.9275,21.2627,9.21034,64.666,17.708,15.4605,1651.14,73.4162,7.70012,59.0853,57.6804,57.2908,15.5156,149.406,35.9585,13.0597,414.625,10.351,10.8839,19.4959,47.2256,9.40598,30.8221,17.9476,Autism
25.8952,16.778,27.7776,15.5445,280.003,45.5622,157.365,13.8439,8.64953,6.69414,29.0171,36.0488,14.8434,16.4587,15.7572,7.55912,112.973,647.168,21.7063,499.667,47.1399,38.7476,104.988,21.9363,57.7975,98.6278,17.2392,1153.4,1468.33,442.011,89.4187,282.413,15.9563,13.1454,1254.41,60.3438,328.911,60.386,134.799,51.4018,13.0412,24.1215,49.4914,136.45,211.16,149.112,62.4135,89.5736,1185.75,246.79,16.2436,33.1092,5.51823,18.7645,141.55,207.039,59.805,8.75544,467.014,286.626,157.746,51.8697,61.0787,49.4025,307.574,6.424,20.1062,33.9743,54.3604,9.00369,11.1212,5.20272,37.7878,155.576,25.9029,22.1859,42.864,63.3552,20.1812,8.92664,61.9658,14.8054,14.5743,1298.31,55.9662,7.68003,65.4685,42.6085,56.8878,18.1127,100.932,33.1742,12.6437,363.672,11.1308,10.8124,16.9506,46.9035,8.88004,31.3452,21.1139,Autism
29.881,16.169,37.7702,18.2558,370.55,58.1097,245.048,22.8473,9.10497,6.54518,32.1222,38.9152,15.0369,13.6047,13.87,8.51104,88.4658,678.177,31.6284,821.933,50.4959,41.0589,100.986,21.0884,63.2693,103.802,15.5604,984.905,1106.76,436.007,70.2542,193.705,19.4548,12.8879,1384.34,50.0647,556.072,84.2377,113.861,48.7418,11.5418,26.3288,53.2822,134.792,218.298,159.427,65.9222,85.2326,1311.77,269.702,17.6626,26.1359,5.27916,16.2665,139.04,201.247,53.6291,8.72631,354.176,381.911,123.008,48.804,58.1151,41.9238,350.307,6.96991,18.3276,32.8405,40.2235,6.78994,8.97956,6.23479,32.4334,127.904,31.2134,17.9892,48.43,65.1713,27.0094,9.16494,71.2979,16.1757,14.9388,1460.83,81.1711,8.68199,42.3672,55.4418,49.4368,21.4579,116.505,35.7096,11.6878,456.549,9.23958,9.26777,21.3871,46.3321,9.61942,34.8229,20.1783,Autism
30.3951,14.7534,35.7013,14.8561,303.563,48.3193,167.862,15.3435,9.63492,6.82726,30.0833,34.137,12.8903,12.5512,15.7766,7.1059,120.335,1033.73,27.7363,546.279,62.448,26.1822,104.815,24.1606,68.7761,91.8311,14.5987,1693.44,1254.1,445.827,70.4965,236.427,18.1169,9.02194,1050.86,53.8879,502.296,88.293,141.052,50.1034,11.4645,21.3566,52.483,142.583,265.317,143.158,62.4387,79.3808,1550.23,301.622,16.3596,37.2601,5.67398,19.4124,105.515,205.334,48.3645,8.35069,352.725,396.111,130.633,53.6447,60.4944,37.6223,143.129,6.58328,16.32,33.8066,54.0446,6.04208,13.1673,5.55244,26.0947,179.3,24.423,16.4637,30.449,59.9088,24.3242,9.56369,64.3318,17.2046,14.2554,1372.35,68.2405,7.92506,58.617,45.9947,58.5518,16.2388,128.854,26.0878,14.3708,519.374,8.96245,8.65219,15.7798,40.1064,12.5584,26.7418,19.9927,Autism
24.3047,16.5218,41.6927,16.8663,366.811,51.2381,200.205,28.4653,9.54715,6.04269,33.1099,34.4317,13.6151,15.7338,19.8698,10.1525,123.82,1296.09,25.9631,640.708,43.0809,19.4807,103.251,22.5073,41.5149,92.748,18.5202,1529.02,1318.38,432.289,66.8105,122.717,17.2258,12.3494,978.305,34.6488,497.791,97.049,139.89,59.0898,17.305,27.6264,53.4268,125.376,402.366,159.496,71.8057,74.1502,1587.63,355.383,13.5352,30.1457,5.91463,14.9235,177.277,236.365,51.0056,9.70084,308.162,529.905,109.258,59.8802,164.711,32.0459,189.435,5.73911,16.5317,37.6018,37.5014,7.36963,10.0608,6.71858,21.5452,125.565,19.2183,15.8212,37.8294,71.7343,28.2849,9.71443,45.7518,13.1209,16.3061,1957.95,63.2811,9.17973,40.1193,70.7917,53.5241,19.172,177.742,31.1327,16.8792,508.282,9.48828,11.5639,16.3688,47.4916,7.96779,29.6886,19.9973,Autism
37.9988,14.0146,47.1727,12.6442,402.444,77.5518,232.13,23.455,9.24759,7.22069,44.549,41.3154,15.2445,18.1442,14.9719,9.02277,89.2822,856.933,32.4686,769.299,59.9166,19.0056,91.9958,30.5822,59.0701,114.58,15.2688,1450.76,1465.32,399.23,50.0681,176.919,19.4164,20.7136,1343.61,66.1284,617.573,144.614,63.3228,64.069,15.0208,25.3052,65.4916,138.46,204.509,138.929,49.4264,93.6023,1763.68,256.428,12.1894,30.4971,5.08342,22.5681,212.646,231.084,72.0784,8.29357,409.519,536.67,127.461,46.6729,64.003,42.1758,539.266,8.83508,23.7387,35.6533,35.5616,11.3632,13.2553,6.9432,31.0634,98.5755,37.7195,22.0969,42.6598,59.3509,27.1882,9.93057,71.0747,17.2116,13.1166,2034.78,80.8283,8.33186,50.7943,66.4904,65.262,31.3627,152.914,33.1812,17.1457,571.907,8.82268,9.07897,17.0429,51.3694,8.74701,37.8948,20.0508,Autism
17.5959,17.0062,42.1018,13.9362,279.686,60.814,202.285,15.094,9.85335,6.52541,31.4259,36.2108,16.0369,12.3715,17.7061,7.68715,103.123,1139.95,24.0387,486.411,44.7423,24.3336,100.818,31.1507,78.367,76.2329,20.479,1513.72,1047.38,329.907,45.6452,379.44,15.2389,11.6912,1088.94,68.7643,445.14,54.5906,178.905,57.8446,12.9403,29.6959,65.9316,126.703,271.136,140.293,73.0559,78.2298,1224.75,310.149,16.449,36.6405,5.40738,21.2619,95.8877,174.553,52.4045,8.663,280.024,342.434,133.26,54.8823,55.3817,43.0846,171.615,5.74682,22.2289,31.8774,45.2753,8.50546,14.6457,5.3684,34.648,160.722,22.1119,25.779,40.5417,64.32,28.9276,8.36063,74.3217,13.7504,13.3228,1167.18,68.9682,10.7793,47.5301,42.9615,59.0066,15.8293,148.331,30.2099,19.3568,405.851,9.32687,10.6008,14.2719,35.2872,9.2535,41.2579,19.1024,Autism
33.3908,14.3959,27.4643,10.8918,272.002,59.2024,156.03,15.9655,7.78635,5.83421,26.7452,36.2509,13.7787,12.3903,13.7615,7.15704,94.9189,449.885,18.053,385.245,49.533,22.9207,126.105,24.5182,64.7398,121.346,18.709,1253.7,977.145,420.682,51.0122,295.774,15.7134,11.7826,1233.48,62.8772,329.844,59.3053,142.254,60.5772,15.1007,33.7702,48.7315,100.262,154.612,171.105,67.1849,80.7081,1206.58,223.975,14.9643,23.1691,5.31384,28.5246,128.403,153.457,56.1033,8.10042,334.202,313.057,202.457,61.9675,59.9967,45.6804,92.537,6.77662,20.4988,34.7612,47.9079,8.87039,12.5289,5.09495,41.9894,156.453,25.8917,17.9099,57.5616,60.3547,19.3528,11.2544,57.5616,17.9036,15.5162,1145.37,72.6231,7.71292,61.6397,48.4943,49.1792,19.7811,90.0301,32.8597,12.4705,482.709,8.78028,12.6339,16.072,45.8396,10.2924,32.633,22.784,Autism
28.0433,18.5404,29.3338,11.1158,399.364,34.2376,183.214,23.5622,9.50309,6.17346,34.3614,29.1384,13.3385,13.6794,14.9366,8.79976,91.302,1185.52,28.7941,643.892,59.3127,53.3771,93.5834,21.8307,45.1228,74.311,11.0117,1360.85,1508.14,523.904,94.0748,259.142,12.5941,13.836,1118.23,52.1775,457.267,102.251,191.805,49.0808,11.827,27.9858,52.0475,153.634,254.565,153.108,71.3117,71.661,1265.69,359.385,14.4873,30.7292,6.00711,16.0857,114.94,205.874,43.7467,9.95463,284.105,420.735,94.9799,47.997,168.334,43.052,385.254,6.22805,12.9917,28.7519,50.3311,7.69655,13.4205,6.92435,16.0857,146.008,26.702,26.2645,39.3033,73.1566,27.7211,8.32264,52.8607,16.7005,14.048,1846.44,53.4533,9.48567,54.2683,58.9464,56.1588,16.2626,185.13,34.891,12.2247,473.85,9.37362,12.9643,13.749,35.0237,9.48567,23.3435,21.1964,Autism
26.7234,14.8991,26.6446,21.3429,304.09,63.2403,182.279,15.1449,9.57989,6.34023,33.2817,23.6922,14.0625,11.0011,13.368,8.11765,93.3834,981.854,28.3252,502.385,60.6935,23.7827,92.9075,21.4578,57.5397,91.9717,16.4767,1337.9,1375.59,453.344,67.0804,393.099,19.9597,9.99693,913.296,51.0207,538.548,87.1229,155.359,53.2168,13.7874,21.2363,53.8095,128.441,241.238,149.562,67.4386,70.7776,1200.01,323.097,15.6597,30.8818,5.41101,14.2416,128.22,236.874,40.7093,9.28989,276.561,372.065,164.818,46.8433,71.8562,35.9407,276.649,6.3902,18.3612,32.5298,51.8507,7.8465,12.5654,6.35035,38.9362,208.725,23.9214,23.6394,37.7911,60.295,15.0115,9.37166,58.4891,12.0626,12.59,1518.35,58.9036,8.1615,49.998,58.2816,53.5828,14.3262,187.257,31.5017,13.1769,309.259,8.92443,12.1346,19.9938,29.0054,9.00943,31.5065,17.9042,Autism
27.986,22.4679,24.223,16.8975,238.68,53.3922,244.426,25.5942,8.24479,7.23564,30.0062,33.0351,18.2998,13.848,20.0337,7.39602,77.8826,899.29,31.2252,499.905,62.1463,17.1355,101.951,20.6006,47.6624,111.791,20.6125,1743.32,1375.77,373.138,73.2327,158.408,18.4564,13.4809,1013.18,55.462,569.623,63.405,116.346,44.6038,12.5734,22.5672,56.279,120.258,320.971,166.41,65.3259,70.7175,1056.81,274.122,15.3949,24.7432,6.34998,19.1846,138.006,242.097,47.0803,9.16954,325.806,410.837,131.791,50.405,63.9498,31.6133,113.699,6.20021,21.891,33.6633,42.8808,7.63127,12.4354,5.96862,34.1277,122.718,23.1371,25.6069,32.9876,52.6672,32.0624,8.7393,59.1811,13.8597,11.2371,1271.17,55.0439,9.96396,47.3804,86.2959,53.7114,19.4209,166.775,24.73,17.1576,473.215,9.24463,10.3514,18.195,34.5559,8.4267,36.4997,19.9876,Autism
31.7193,19.5354,22.0729,22.5373,268.168,46.4624,221.74,16.7262,9.66993,5.99956,32.5804,30.3128,11.7157,18.6892,14.1206,8.66623,114.466,861.437,29.2709,551.992,66.2275,44.2701,88.1326,19.7608,51.517,84.6551,13.9839,1156.35,1435.21,396.804,66.1013,262.502,16.3157,13.8429,1294,55.7772,413.946,102.132,143.769,41.1445,14.4859,24.2888,47.4392,151.03,197.172,140.756,69.5364,81.7332,1128.27,246.098,19.381,25.585,4.66107,19.5081,123.73,234.778,47.8082,7.89837,386.762,457.51,131.702,60.7182,55.1336,39.7422,288.135,7.36438,18.2323,31.0654,37.7371,7.27933,13.2212,5.67311,26.4299,133.444,22.5014,19.8814,39.2257,58.3305,22.9091,9.86013,61.0896,16.1252,15.0827,1680.35,63.3927,10.4558,50.6896,52.8461,43.671,21.439,126.783,35.594,16.4212,457.724,9.70367,11.0183,15.9308,44.2284,11.3573,31.1613,21.7751,Autism
30.287,13.7005,33.7115,17.8666,479.619,58.5806,159.053,19.43,9.26203,5.94262,37.1746,32.0892,13.3982,12.1761,12.8071,8.27861,108.919,1055.12,30.3462,507.147,46.8993,32.8678,83.2967,24.4534,48.0049,85.409,12.6827,1665.5,1168.4,487.106,98.6663,52.7636,14.8127,16.658,1258.51,69.8325,489.653,62.0686,151.179,38.4115,14.5992,27.8146,35.7,147.867,251.43,164.306,85.165,61.3007,1655.51,310.061,16.9339,28.607,5.32537,16.0138,186.756,207.656,49.898,9.96561,325.788,483.207,99.8602,55.9391,57.8289,32.2025,330.197,6.61193,16.1022,37.2415,38.7363,8.06262,10.5313,6.9432,20.9672,114.001,25.8893,16.7116,46.7813,57.4221,27.7089,10.5435,41.5101,13.5415,14.6954,1500.25,58.2423,18.2309,40.8316,79.99,57.3463,14.1256,194.7,17.9386,13.0347,409.527,9.39302,10.6168,18.0338,28.9463,10.5935,26.3929,19.2255,Autism
28.7517,15.7497,30.6927,11.8052,340.275,47.8541,171.794,16.9896,9.62333,6.14435,36.1454,36.8588,16.3313,13.7411,15.3572,7.31343,78.5562,1151.49,28.0258,606.363,50.3929,27.8972,130.287,24.9725,60.5275,114.082,23.5544,1507.7,1045.13,509.43,71.9647,212.844,14.505,14.9467,1312.48,54.9188,442.862,71.3048,150.983,53.1683,12.8393,26.9324,71.1805,153.888,176.058,127.574,50.9462,110.397,1361.44,315.213,19.3072,30.8056,5.39321,22.0534,127.212,185.202,62.1595,9.33331,288.213,445.092,157.748,64.2984,44.8803,39.0146,241.392,7.31593,26.8385,30.2751,55.3382,8.67658,13.273,6.30453,35.8436,161.881,25.3605,17.7563,61.0503,64.1279,19.5709,9.93057,63.3117,16.0691,12.953,1471.61,78.129,8.35852,59.6466,47.9936,72.0526,21.1205,187.108,30.2162,16.7093,478.556,10.2019,8.79013,17.3453,46.3157,10.7481,40.037,20.2482,Autism
27.2334,13.328,32.4469,11.5064,379.199,38.6682,283.613,18.6406,8.87181,7.5487,31.7312,34.6984,12.2512,11.3331,20.4917,7.03198,97.454,941.651,32.2975,652.941,74.4613,26.1767,109.361,23.3112,49.4195,98.4541,15.2162,1385.86,1269.21,632.223,63.4514,294.07,16.4735,9.71604,1051.06,59.7315,504.685,107.586,140.142,43.6827,12.9838,19.9359,54.7736,143.611,194.564,106.783,59.5547,83.2027,1649.12,345.353,13.0741,29.0267,5.32082,19.3024,177.598,209.675,55.1174,9.18594,443.313,471.78,143.724,61.4446,68.9804,47.8703,158.135,6.93964,16.6568,34.2785,39.1402,10.1103,16.7664,6.90393,23.6097,114.265,24.0697,23.1993,46.4614,75.7297,25.9039,10.7785,46.5723,14.8116,10.8229,1270.87,58.5622,7.2561,59.012,64.0188,67.6469,21.2466,194.663,27.9363,13.2563,536.752,11.702,12.7019,17.7978,33.1221,8.08424,25.9274,23.7316,Autism
35.8642,19.2266,24.6869,17.3398,190.023,75.831,142.974,15.345,9.48579,6.43178,36.4347,40.4928,13.0139,17.9683,11.4599,7.96787,70.183,681.525,22.4337,385.277,45.6328,13.0776,119.582,26.2361,64.71,88.3148,17.4627,1051.6,1141.39,428.231,68.8994,528.253,16.6434,16.7357,1413.11,56.2934,415.507,65.5663,148.9,58.5011,13.3085,27.2626,70.4748,160.526,132.517,99.3831,52.9932,90.9682,874.626,189.883,14.3141,31.044,5.47929,24.4805,85.6109,157.415,59.6039,9.96364,203.246,285.855,151.208,58.0933,41.1898,37.1661,392.095,7.48848,17.1145,44.1896,40.6751,6.17231,13.0794,6.42145,24.1328,154.322,22.825,21.7342,39.8208,82.9719,16.136,9.72718,63.6812,17.94,14.2385,1118.13,97.0926,8.97402,54.2807,35.9989,52.192,21.859,114.683,28.9482,14.0527,297.522,11.5459,11.5433,15.0858,42.6938,13.2072,28.945,22.6718,Autism
27.1276,17.5996,25.2467,13.2704,219.305,71.9983,203.852,15.4685,10.3334,7.2679,31.1643,33.3727,19.2697,13.3179,12.0822,8.13693,85.5319,1173,26.9227,542.956,43.5342,19.6204,117.747,28.6885,60.9,79.0077,22.0072,1529.53,1179.84,363.772,71.1028,102.946,16.5377,15.6665,1019.88,47.7842,571.486,79.4092,174.855,42.4429,13.5863,19.8972,58.1321,125.723,257.096,143.461,57.7827,71.4455,1092.77,341.643,16.1689,32.4278,4.95902,20.9489,154.107,193.27,53.3466,9.71388,316.696,316.622,114.753,49.5413,73.697,32.9149,194.024,8.17225,19.5054,34.0439,34.886,7.32828,12.1765,5.96215,29.4625,139.881,25.6322,18.286,42.6278,62.0005,21.306,7.00682,63.2553,12.3591,13.3025,1127.39,68.4113,8.85561,34.6177,40.3983,60.43,17.6354,140.886,37.2542,21.6216,349.628,11.9119,9.58291,15.3658,28.3786,8.53486,25.4979,20.8408,Autism
27.5908,16.7704,29.7545,14.4754,298.574,74.3842,202.646,16.5593,7.4125,6.71662,22.7274,35.6969,14.6882,12.8969,13.4349,7.63988,138.204,795.004,27.2012,781.838,63.9394,55.6524,83.2031,22.8139,58.814,90.4268,16.3778,1435.08,1090.06,417.16,68.7918,311.667,16.2021,12.712,1293.07,75.9677,345.766,140.738,126.243,46.2372,12.7477,18.8683,54.2521,126.452,172.803,137.571,67.3207,77.1365,1618.07,231.101,11.8762,26.3656,4.87533,17.698,115.453,208.417,46.2759,8.06666,368.92,420.812,135.09,54.0984,70.8034,43.7536,312.597,5.86649,15.0664,28.8848,47.2608,8.62642,11.2191,5.89899,25.4567,153.954,21.1482,20.4312,42.2439,70.4112,36.8665,10.6356,47.8705,15.0263,14.7387,1381.33,62.5986,7.36146,47.4804,54.9486,51.6716,19.8817,130.535,26.2293,14.0429,442.188,7.6277,13.4648,16.5944,37.623,8.77878,28.9823,18.6267,Autism
29.2356,16.4105,35.864,22.684,342.644,57.3807,173.246,18.2413,10.409,6.37527,32.3633,29.7809,13.016,12.3584,12.6538,8.41737,96.3966,798.676,28.5755,620.816,50.8958,37.8019,82.6097,17.6584,48.8321,88.4947,15.4573,1374,1377.9,488.826,79.8052,298.44,16.6676,13.983,1178.99,41.5785,503.475,96.7691,146.743,48.3028,11.4051,25.4382,47.5807,138.626,217.688,149.593,76.8336,75.3917,1192.8,274.344,12.4402,27.6226,5.03468,20.1952,157.925,234.123,45.2439,10.1575,260.856,357.028,112.855,55.3535,79.8857,36.4388,233.144,6.16278,16.4481,32.8933,51.6279,9.10899,11.2024,5.56066,21.3922,155.265,19.8783,18.8151,39.7531,62.1463,26.6333,10.4288,42.8347,13.3133,16.215,1460.64,83.95,8.3699,53.101,66.9587,53.3701,19.3005,154.798,28.3172,14.4886,365.186,8.27278,8.98972,15.5101,37.8725,7.92073,20.7189,20.2347,Autism
27.7846,20.419,23.9239,14.6361,320.515,42.7306,248.686,17.0556,9.704,6.84335,41.0269,39.3385,12.6913,14.7445,13.7615,7.37407,115.027,833.832,22.0455,683.15,78.0836,30.7246,122.911,31.7265,70.4151,88.163,11.5543,1934.05,1306.68,534.299,41.7066,79.094,14.5294,14.3384,1122.56,47.5759,668.344,96.2952,86.8586,46.0508,10.7391,25.8862,54.4478,124.201,178.762,117.315,54.2178,98.7884,1526.1,278.523,17.9789,31.9676,5.18883,17.1156,120.338,179.938,50.6226,10.2154,292.883,567.219,152.127,61.6809,74.7263,40.1154,453.306,6.88776,16.0414,38.8279,39.7879,9.88709,9.74414,6.34462,29.0442,128.981,18.6483,22.9858,42.1984,75.1691,27.8699,13.1971,58.1179,15.4901,15.4823,1582.97,63.192,8.58157,63.9341,48.9168,55.0552,18.1899,175.614,24.8483,13.1395,505.669,7.13469,9.22453,22.571,34.3613,10.9101,33.554,20.0283,Autism
36.2631,21.511,32.873,14.0478,222.916,99.6044,168.557,17.464,10.158,8.05615,32.7936,43.3623,20.4112,23.0478,13.4516,7.47618,106.562,901.146,27.569,501.641,71.6554,14.7287,137.823,29.3324,75.6387,151.395,19.4905,1459.26,1095.41,477.486,53.6644,142.865,25.2407,15.6038,1191.62,74.4571,365.372,143.558,107.39,52.1141,13.6846,25.2227,79.7773,140.284,137.425,114.226,47.8589,123.98,1097.18,250.192,21.7362,32.7138,5.22583,19.9421,104.257,170.253,58.9217,8.43017,355.523,334.919,202.581,57.4639,50.4287,46.0302,353.032,8.69969,32.6494,32.7959,46.9118,8.43864,15.2274,6.02109,54.0205,137.911,32.2079,23.4448,57.1022,72.3864,25.2375,9.09337,80.5671,13.8215,11.4924,1444.53,101.483,7.9405,62.3074,44.4,71.9921,18.7777,88.9254,32.7761,16.2344,474.788,9.71939,9.75323,19.6656,48.0073,11.7466,42.9575,22.4256,Autism
